Dat	CONJ(type=sub)	dat	
zelf	PD(type=d-p,position=free)	zelf	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Maasgodt	NOU-P	Maasgod	
worde	VRB(finiteness=fin,tense=pres)	worden	
in	ADP(type=pre)	in	
't	PD(type=d-p,subtype=art,position=prenom)	het	
stroompaleis	NOU-C(number=sg)	stroompaleis	
gesteurt	VRB(finiteness=pastpart)	storen	
,	PC	,	
En	CONJ(type=coor)	en	
opwelt	VRB(finiteness=fin,tense=pres)	opwellen	
met	ADP(type=pre)	met	
zyn	PD(type=poss,position=prenom)	zijn	
stoet	NOU-C(number=sg)	stoet	
op	ADP(type=pre)	op	
tuimlende	AA(degree=pos,position=prenom)	tuimelend	
dolfynen	NOU-C(number=pl)	dolfijn	
,	PC	,	



Dat	CONJ(type=sub)	dat	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Tuynders	NOU-C(number=pl)	tuinder	
van	ADP(type=pre)	van	
Hillegom	NOU-P	Hillegom	
,	PC	,	
Lis	NOU-P	Lisse	
,	PC	,	
…	PC	…	
en	CONJ(type=coor)	en	
daar	ADV(type=pron)	daaromtrent	mw_82033
omtrent	ADV(type=pron)	daaromtrent	mw_82033
,	PC	,	
van	ADP(type=pre)	van	
tijd	NOU-C(number=sg)	tijd	
tot	ADP(type=pre)	tot	
tijd	NOU-C(number=sg)	tijd	
door	ADP(type=pre)	door	
het	PD(type=d-p,subtype=art,position=prenom)	het	
Verkoopen	NOU-C(number=sg)	verkopen	
van	ADP(type=pre)	van	
haar	PD(type=poss,position=prenom)	haar	
Vrugten	NOU-C(number=pl)	vrucht	
zeer	AA(degree=pos,position=free)	zeer	
groote	AA(degree=pos,position=prenom)	groot	
schade	NOU-C(number=sg)	schade	
komen	VRB(finiteness=fin,tense=pres)	komen	
te	ADP(type=pre)	te	
lyden	VRB(finiteness=inf)	lijden	
,	PC	,	



De	PD(type=d-p,subtype=art,position=prenom)	de	
Brouwers	NOU-C(number=pl)	brouwer	
…	PC	…	
stooken	VRB(finiteness=fin,tense=pres)	stoken	
gemeenlyk	ADV(type=reg)	gemeenlijk	
hunne	PD(type=poss,position=prenom)	hun	
Ketels	NOU-C(number=pl)	ketel	
hier	ADV(type=reg)	hier	
,	PC	,	
met	ADP(type=pre)	met	
lange	AA(degree=pos,position=prenom)	lang	
Friesche	AA(degree=pos,position=prenom)	Fries	
of	CONJ(type=coor)	of	
Zwartsluizer	AA(degree=pos,position=prenom)	Zwartsluizer	
turf	NOU-C(number=sg)	turf	
,	PC	,	



—	PC	—	
Turksche	AA(degree=pos,position=prenom)	Turks	
honden	NOU-C(number=pl)	hond	
.	PC	.	
De	PD(type=d-p,subtype=art,position=prenom)	de	
Honden	NOU-C(number=pl)	hond	
,	PC	,	
bij	ADP(type=pre)	bij	
deeze	PD(type=d-p,subtype=oth,position=prenom)	deze	
naam	NOU-C(number=sg)	naam	
bekend	AA(degree=pos,position=free)	bekend	
,	PC	,	
worden	VRB(finiteness=fin,tense=pres)	worden	
ook	ADV(type=reg)	ook	
Barbarische	AA(degree=pos,position=prenom)	barbarisch	
Honden	NOU-C(number=pl)	hond	
geheeten	VRB(finiteness=pastpart)	heten	
;	PC	;	
zij	PD(type=pers,position=free)	zij	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
haair	NOU-C(number=sg)	haar	
enz.,	ADV(type=reg,WF=abbr)|ADV(type=reg,WF=abbr)	enzovoort|enzovoorts	



De	PD(type=d-p,subtype=art,position=prenom)	de	
LXX	NUM(type=card,position=prenom,representation=rom)	zeventig	
.	PC	.	
Leerlingen	NOU-C(number=pl)	leerling	
waren	VRB(finiteness=fin,tense=past)	zijn	
,	PC	,	
volgens	ADP(type=pre)	volgens	
Blondellus	NOU-P	Blondellus	
,	PC	,	
met	ADP(type=pre)	met	
de	PD(type=d-p,subtype=art,position=prenom)	de	
XII	NUM(type=card,position=prenom,representation=rom)	twaalf	
Apostelen	NOU-C(number=pl)	apostel	
van	ADP(type=pre)	van	
denzelfden	PD(type=d-p,subtype=oth,position=prenom)	dezelfde	
rang	NOU-C(number=sg)	rang	
…	PC	…	
Waarlyk	ADV(type=reg)	waarlijk	
,	PC	,	
zoo	CONJ(type=sub)	zo	
men	PD(type=pers,position=free)	men	
het	PD(type=d-p,subtype=art,position=prenom)	het	
verhaal	NOU-C(number=sg)	verhaal	
van	ADP(type=pre)	van	
Lucas	NOU-P	Lucas	
,	PC	,	
wegens	ADP(type=pre)	wegens	
de	PD(type=d-p,subtype=art,position=prenom)	de	
LXX	NUM(type=card,position=prenom,representation=rom)	zeventig	
Leerlingen	NOU-C(number=pl)	leerling	
,	PC	,	
inziet	VRB(finiteness=fin,tense=pres)	inzien	
…,	PC	…,	
kan	VRB(finiteness=fin,tense=pres)	kunnen	
men	PD(type=pers,position=free)	men	
'	PC	'	
er	ADV(type=pron)	ervan	mw_741059
nauwlyks	ADV(type=reg)	nauwelijks	
van	ADV(type=pron)	ervan	mw_741059
tusschen	ADV(type=reg)	tussen	
,	PC	,	
om	ADP(type=pre)	om	
niet	ADV(type=reg)	niet	
in	ADP(type=pre)	in	
het	PD(type=d-p,subtype=art,position=prenom)	het	
begrip	NOU-C(number=sg)	begrip	
van	ADP(type=pre)	van	
Blondel	NOU-P	Blondel	
te	ADP(type=pre)	te	
vallen	VRB(finiteness=inf)	vallen	
,	PC	,	



Ik	PD(type=pers,position=free)	ik	
…	PC	…	
begaf	VRB(finiteness=fin,tense=past)	begeven	
my	PD(type=refl,position=free)	mij	
…	PC	…	
een	PD(type=indef,subtype=art,position=prenom)	een	
weinig	NOU-C(number=sg)	weinig	
na	ADP(type=pre)	na	
V	NUM(type=card,position=prenom,representation=rom)	vijf	
uuren	NOU-C(number=pl)	uur	
naa	ADP(type=pre)	na	
het	PD(type=d-p,subtype=art,position=prenom)	het	
observatorium	NOU-C(number=sg)	observatorium	
,	PC	,	
door	ADP(type=pre)	door	
tusschenkomende	AA(degree=pos,position=prenom)	tussenkomend	
beletselen	NOU-C(number=pl)	beletsel	
verhinderd	VRB(finiteness=pastpart)	verhinderen	
zynde	VRB(finiteness=prespart)	zijn	
,	PC	,	
om	ADP(type=pre)	om	
vroeger	AA(degree=comp,position=free)	vroeg	
te	ADP(type=pre)	te	
gaan	VRB(finiteness=inf)	gaan	
,	PC	,	



Tussenpoozing	NOU-C(number=sg)	tussenpozing	
,	PC	,	
opschorssing	NOU-C(number=sg)	opschorsing	
,	PC	,	
stilstand	NOU-C(number=sg)	stilstand	
,	PC	,	
Pause	RES(type=for)	pause	
,	PC	,	
intermission	RES(type=for)	intermission	
,	PC	,	
suspension	RES(type=for)	suspension	
,	PC	,	



Om	ADP(type=pre)	om	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Sinus	NOU-C(number=sg)	sinus	
van	ADP(type=pre)	van	
een	PD(type=indef,subtype=art,position=prenom)	een	
hoek	NOU-C(number=sg)	hoek	
of	CONJ(type=coor)	of	
boog	NOU-C(number=sg)	boog	
,	PC	,	
die	PD(type=d-p,position=free)	die	
niet	ADV(type=reg)	niet	
op	ADP(type=pre)	op	
geheele	AA(degree=pos,position=prenom)	geheel	
minuten	NOU-C(number=pl)	minuut	
komt	VRB(finiteness=fin,tense=pres)	komen	
,	PC	,	
te	ADP(type=pre)	te	
vinden	VRB(finiteness=inf)	vinden	
.	PC	.	
Schryft	VRB(finiteness=fin,tense=pres)	schrijven	
het	PD(type=d-p,subtype=art,position=prenom)	het	
getal	NOU-C(number=sg)	getal	
dat	PD(type=d-p,position=free)	dat	
nevens	ADP(type=pre)	nevens	
de	PD(type=d-p,subtype=art,position=prenom)	de	
grootste	AA(degree=sup,position=prenom)	groot	
der	PD(type=d-p,subtype=art,position=prenom)	de	
twee	NUM(type=card,position=prenom,representation=let)	twee	
tusschenvallende	AA(degree=pos,position=prenom)	tussenvallend	
minuten	NOU-C(number=pl)	minuut	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Colom	NOU-C(number=sg)	kolom	
der	PD(type=d-p,subtype=art,position=prenom)	de	
Sinus	NOU-C(number=sg)	sinus	
staat	VRB(finiteness=fin,tense=pres)	staan	
uit	ADP(type=pre)	uit	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Tafel	NOU-C(number=sg)	tafel	
,	PC	,	
en	CONJ(type=coor)	en	
daar	ADV(type=pron)	daarboven	mw_799690
boven	ADV(type=pron)	daarboven	mw_799690
enz.,	ADV(type=reg,WF=abbr)|ADV(type=reg,WF=abbr)	enzovoort|enzovoorts	



(	PC	(	
Een	PD(type=indef,subtype=art,position=prenom)	een	
orangerie	NOU-C(number=sg)	orangerie	
)	PC	)	
(	PC	(	
moet	VRB(finiteness=fin,tense=pres)	moeten	
)	PC	)	
rondom	ADV(type=reg)	rondom	
dubbelde	AA(degree=pos,position=prenom)	dubbel	
muuren	NOU-C(number=pl)	muur	
hebben	VRB(finiteness=inf)	hebben	
:	PC	:	
de	PD(type=d-p,subtype=art,position=prenom)	de	
buiten-muur	NOU-C(number=sg)	buitenmuur	
van	ADP(type=pre)	van	
een	NUM(type=card,position=prenom,representation=let)	eeneneenhalf	mw_738206
en	NUM(type=card,position=prenom,representation=let)	eeneneenhalf	mw_738206
een	NUM(type=card,position=prenom,representation=let)	eeneneenhalf	mw_738206
halve	NUM(type=card,position=prenom,representation=let)	eeneneenhalf	mw_738206
steen	NOU-C(number=sg)	steen	
dik	AA(degree=pos,position=free)	dik	
,	PC	,	
en	CONJ(type=coor)	en	
vervolgens	ADV(type=reg)	vervolgens	
tegen	ADP(type=pre)	tegen	
het	PD(type=d-p,subtype=art,position=prenom)	het	
Noorden	NOU-C(number=sg)	noorden	
en	CONJ(type=coor)	en	
Oosten	NOU-C(number=sg)	oosten	
,	PC	,	
eene	PD(type=indef,subtype=art,position=prenom)	een	
tussen-wydte	NOU-C(number=sg)	tussenwijdte	
van	ADP(type=pre)	van	
zes	NUM(type=card,position=prenom,representation=let)	zes	
duimen	NOU-C(number=pl)	duim	
,	PC	,	
en	CONJ(type=coor)	en	
tegen	ADP(type=pre)	tegen	
het	PD(type=d-p,subtype=art,position=prenom)	het	
Zuiden	NOU-C(number=sg)	zuiden	
en	CONJ(type=coor)	en	
Westen	NOU-C(number=sg)	westen	
van	ADP(type=pre)	van	
vier	NUM(type=card,position=prenom,representation=let)	vier	
duimen	NOU-C(number=pl)	duim	
,	PC	,	



Twee	NUM(type=card,position=prenom,representation=let)	twee	
tweën	NOU-C(number=pl)	twee	
(	PC	(	
met	ADP(type=pre)	met	
döbbelsteenen	NOU-C(number=pl)	dobbelsteen	
).	PC	).	
Two	RES(type=for)	two	
duces	RES(type=for)	duces	
,	PC	,	
at	RES(type=for)	at	
dice	RES(type=for)	dice	
,	PC	,	



De	PD(type=d-p,subtype=art,position=prenom)	de	
volgende	AA(degree=pos,position=prenom)	volgend	
Brieven	NOU-C(number=pl)	brief	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
my	PD(type=pers,position=free)	ik	
onlangs	ADV(type=reg)	onlangs	
,	PC	,	
en	CONJ(type=coor)	en	
kort	AA(degree=pos,position=free)	kort	
na	ADP(type=pre)	na	
malkander	PD(type=recip,position=free)	malkander	
,	PC	,	
besteld	VRB(finiteness=pastpart)	bestellen	
,	PC	,	



De	PD(type=d-p,subtype=art,position=prenom)	de	
bladen	NOU-C(number=pl)	blad	
,	PC	,	
die	PD(type=d-p,position=free)	die	
twee	NUM(type=card,position=free,representation=let)	twee	
en	CONJ(type=coor)	en	
twee	NUM(type=card,position=free,representation=let)	twee	
dwars	AA(degree=pos,position=free)	dwars	
over	ADP(type=pre)	over	
malkanderen	PD(type=recip,position=free)	malkander	
…	PC	…	
komen	VRB(finiteness=fin,tense=pres)	komen	
te	ADP(type=pre)	te	
groeyen	VRB(finiteness=inf)	groeien	
,	PC	,	



In	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
voorleden	AA(degree=pos,position=prenom)	voorleden	
Maend	NOU-C(number=sg)	maand	
verzamelden	VRB(finiteness=fin,tense=past)	verzamelen	
zich	PD(type=refl,position=free)	zich	
in	ADP(type=pre)	in	
en	CONJ(type=coor)	en	
omtrent	ADP(type=pre)	omtrent	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Haven	NOU-C(number=sg)	haven	
dezer	PD(type=d-p,subtype=oth,position=prenom)	deze	
stad	NOU-C(number=sg)	stad	
een	PD(type=indef,subtype=art,position=prenom)	een	
gehele	AA(degree=pos,position=prenom)	geheel	
Vloot	NOU-C(number=sg)	vloot	
Smakschepen	NOU-C(number=pl)	smakschip	
,	PC	,	
waervan	ADV(type=pron)	waarvan	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Schippers	NOU-C(number=pl)	schipper	
in	ADP(type=pre)	in	
twyfel	NOU-C(number=sg)	twijfel	
stonden	VRB(finiteness=fin,tense=past)	staan	
,	PC	,	
of	CONJ(type=sub)	of	
zy	PD(type=pers,position=free)	zij	
in	ADP(type=pre)	in	
deze	PD(type=d-p,subtype=oth,position=prenom)	deze	
hachlyke	AA(degree=pos,position=prenom)	hachelijk	
tydsomstandigheden	NOU-C(number=pl)	tijdsomstandigheid	
wel	ADV(type=reg)	wel	
vooreerst	ADV(type=reg)	vooreerst	
weder	ADV(type=reg)	weder	
onder	ADP(type=pre)	onder	
zeil	NOU-C(number=sg)	zeil	
wilden	VRB(finiteness=fin,tense=past)	willen	
gaen	VRB(finiteness=inf)	gaan	
,	PC	,	



O	INT	o	
wat	PD(type=w-p,position=free)	wat	
werpt	VRB(finiteness=fin,tense=pres)	werpen	
het	PD(type=d-p,subtype=art,position=prenom)	het	
huwelyk	NOU-C(number=sg)	huwelijk	
rampzalige	AA(degree=pos,position=prenom)	rampzalig	
twistappelen	NOU-C(number=pl)	twistappel	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
vreugdezaal	NOU-C(number=sg)	vreugdezaal	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Liefde	NOU-C(number=sg)	liefde	
!	PC	!	



Dewyl	CONJ(type=sub)	dewijl	
UE	PD(type=pers,position=free,WF=abbr)	U Ed.	
het	PD(type=d-p,subtype=art,position=prenom)	het	
onderwerp	NOU-C(number=sg)	onderwerp	
der	PD(type=d-p,subtype=art,position=prenom)	de	
volgende	AA(degree=pos,position=prenom)	volgend	
bedenkingen	NOU-C(number=pl)	bedenking	
…	PC	…	
nog	ADV(type=reg)	nog	
niet	ADV(type=reg)	niet	
ex	ADV(type=reg)	ex professo	mw_848410
professo	ADV(type=reg)	ex professo	mw_848410
verhandelt	VRB(finiteness=pastpart)	verhandelen	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
,	PC	,	
zende	VRB(finiteness=fin,tense=pres)	zenden	
ik	PD(type=pers,position=free)	ik	
UE	PD(type=pers,position=free,WF=abbr)	U Ed.	
dezelve	PD(type=d-p,position=free)	dezelve	
toe	VRB(finiteness=fin,tense=pres)	toezenden	
(	PC	(	
correspondent	NOU-C(number=sg)	correspondent	
aan	ADP(type=pre)	aan	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Spectator	NOU-C(number=sg)	spectator	
),	PC	),	



Men	PD(type=pers,position=free)	men	
zegt	VRB(finiteness=fin,tense=pres)	zeggen	
van	ADP(type=pre)	van	
zulke	PD(type=d-p,subtype=oth,position=prenom)	zulk	
koopmanschappen	NOU-C(number=pl)	koopmanschap	
:	PC	:	
't	PD(type=pers,position=free)	het	
Is	VRB(finiteness=fin,tense=pres)	zijn	
dat	PD(type=d-p,position=free)	dat	
zoo	ADV(type=reg)	zowel	mw_688394
wel	ADV(type=reg)	zowel	mw_688394
waardig	AA(degree=pos,position=free)	waardig	
als	CONJ(type=sub)	als	
een	PD(type=indef,subtype=art,position=prenom)	een	
uil	NOU-C(number=sg)	uil	
een	PD(type=indef,subtype=art,position=prenom)	een	
pont	NOU-C(number=sg)	pond	
groot	AA(degree=pos,position=free)	groot	
,	PC	,	



Hy	PD(type=pers,position=free)	hij	
was	VRB(finiteness=fin,tense=past)	zijn	
'	PC	'	
er	ADV(type=pron)	erover	mw_372981
over	ADV(type=pron)	erover	mw_372981
uyt	ADV(type=reg)	uit	
om	ADP(type=pre)	om	
my	PD(type=pers,position=free)	ik	
in	ADP(type=pre)	in	
't	PD(type=d-p,subtype=art,position=prenom)	het	
verderf	NOU-C(number=sg)	verderf	
te	ADP(type=pre)	te	
stooten	VRB(finiteness=inf)	stoten	
,	PC	,	
He	RES(type=for)	he	
aimed	RES(type=for)	aimed	
at	RES(type=for)	at	
my	RES(type=for)	my	
ruin	RES(type=for)	ruin	
(	PC	(	
or	RES(type=for)	or	
destruction),	RES(type=for)	destruction	



A.°	ADP(type=pre,WF=abbr)	anno	
1665	NUM(type=card,position=free,representation=dig)	1665	
is	VRB(finiteness=fin,tense=pres)	zijn	
in	ADP(type=pre)	in	
Vranckrijck	NOU-P	Frankrijk	
door	ADP(type=pre)	door	
de	PD(type=d-p,subtype=art,position=prenom)	de	
ministers	NOU-C(number=pl)	minister	
een	PD(type=indef,subtype=art,position=prenom)	een	
concept	NOU-C(number=sg)	concept	
gemaakt	VRB(finiteness=pastpart)	maken	
omme	ADP(type=pre)	om	
alle	PD(type=indef,subtype=oth,position=prenom)	al	
Hollandse	AA(degree=pos,position=prenom)	Hollands	
laakens	NOU-C(number=pl)	laken	
uit	VRB(finiteness=inf)	uithouden	mw_939120
te	ADP(type=pre)	te	
houden	VRB(finiteness=inf)	uithouden	mw_939120
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
principaelste	AA(degree=sup,position=prenom)	principaal	
coopluydens	NOU-C(number=pl)	kooplieden	
onder	ADP(type=pre)	onder	
de	PD(type=d-p,subtype=art,position=prenom)	de	
handt	NOU-C(number=sg)	hand	
te	ADP(type=pre)	te	
waerschouwen	VRB(finiteness=inf)	waarschuwen	
,	PC	,	
dat	CONJ(type=sub)	dat	
zij	PD(type=pers,position=free)	zij	
Sijn	PD(type=poss,position=prenom)	zijn	
Majesteit	NOU-C(number=sg)	majesteit	
souden	VRB(finiteness=fin,tense=past)	zullen	
obligeren	VRB(finiteness=inf)	obligeren	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
Hollandse	AA(degree=pos,position=prenom)	Hollands	
lakenen	NOU-C(number=pl)	laken	
meer	ADV(type=reg)	meer	
te	ADP(type=pre)	te	
ontbieden	VRB(finiteness=inf)	ontbieden	
,	PC	,	



Je	PD(type=pers,position=free)	jij	
(	PC	(	
zou	VRB(finiteness=fin,tense=past)	zullen	
)	PC	)	
…	PC	…	
als	CONJ(type=sub)	als	
de	PD(type=d-p,subtype=art,position=prenom)	de	
verloren	AA(degree=pos,position=prenom)	verloren	
Zoon	NOU-C(number=sg)	zoon	
uit	ADP(type=pre)	uit	
Lukas	NOU-P	Lucas	
,	PC	,	
varkensdraf	NOU-C(number=sg)	varkensdraf	
kunnen	VRB(finiteness=inf)	kunnen	
eeten	VRB(finiteness=inf)	eten	
,	PC	,	



—	PC	—	
Voor	CONJ(type=sub)	voor	
zy	PD(type=pers,position=free)	zij	
nog	ADV(type=reg)	nog	
weeten	VRB(finiteness=fin,tense=pres)	weten	
,	PC	,	
wat	PD(type=w-p,position=free)	wat	
deugd	NOU-C(number=sg)	deugd	
of	CONJ(type=coor)	of	
ondeugd	NOU-C(number=sg)	ondeugd	
eigenlyk	AA(degree=pos,position=free)	eigenlijk	
beteekent	VRB(finiteness=fin,tense=pres)	betekenen	
,	PC	,	



Zo	CONJ(type=sub)	zo	
't	PD(type=pers,position=free)	het	
een	NUM(type=card,position=free,representation=let)	een	
uit	ADP(type=pre)	uit	
duizend	NUM(type=card,position=free,representation=let)	duizend	
is	VRB(finiteness=fin,tense=pres)	zijn	
dien	PD(type=d-p,position=free)	die	
zij	PD(type=pers,position=free)	zij	
(	PC	(	
de	PD(type=d-p,subtype=art,position=prenom)	de	
reden	NOU-C(number=sg)	rede	
)	PC	)	
bezield	VRB(finiteness=fin,tense=pres)	bezielen	
,	PC	,	
is	VRB(finiteness=fin,tense=pres)	zijn	
't	PD(type=pers,position=free)	het	
veel	PD(type=indef,position=free)	veel	
,	PC	,	



Leid	VRB(finiteness=fin,tense=pres)	afleggen	mw_284244
Hy	PD(type=pers,position=free)	hij	
(	PC	(	
de	PD(type=d-p,subtype=art,position=prenom)	de	
ziel	NOU-C(number=sg)	ziel	
)	PC	)	
't	PD(type=d-p,subtype=art,position=prenom)	het	
Kleed	NOU-C(number=sg)	kleed	
des	PD(type=d-p,subtype=art,position=prenom)	het	
lichaams	NOU-C(number=sg)	lichaam	
af	VRB(finiteness=fin,tense=pres)	afleggen	mw_284244
,	PC	,	
Zo	ADV(type=reg)	zo	
gaat	VRB(finiteness=fin,tense=pres)	gaan	
dat	PD(type=d-p,position=free)	dat	
zelven	PD(type=d-p,position=free)	zelf	
uit	ADP(type=pre)	uit	
zyn	PD(type=poss,position=prenom)	zijn	
waarde	NOU-C(number=sg)	waarde	
,	PC	,	
Die	PD(type=d-p,position=free)	die	
Hem	PD(type=pers,position=free)	hij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Naam	NOU-C(number=sg)	naam	
van	ADP(type=pre)	van	
Menschheid	NOU-C(number=sg)	mensheid	
gaf	VRB(finiteness=fin,tense=past)	geven	
,	PC	,	
En't	CONJ(type=coor)+PD(type=pers,position=free)	en+het	
word	VRB(finiteness=fin,tense=pres)	worden	
verschooven	VRB(finiteness=pastpart)	verschuiven	
in	ADP(type=pre)	in	
der	PD(type=d-p,subtype=art,position=prenom)	de	
aarde	NOU-C(number=sg)	aarde	
,	PC	,	



Hy	PD(type=pers,position=free)	hij	
past	VRB(finiteness=fin,tense=pres)	passen	
op	ADP(type=pre)	op	
deszelfs	PD(type=d-p,subtype=oth,position=prenom)	dezelve	
minste	AA(degree=sup,position=prenom)	minst	
wenk	NOU-C(number=sg)	wenk	
(	PC	(	
dien	PD(type=d-p,position=free)	die	
van	ADP(type=pre)	van	
een	PD(type=indef,subtype=art,position=prenom)	een	
erflater	NOU-C(number=sg)	erflater	
),	PC	),	
hy	PD(type=pers,position=free)	hij	
spreekt	VRB(finiteness=fin,tense=pres)	spreken	
hem	PD(type=pers,position=free)	hij	
naar	ADP(type=pre)	naar	
den	PD(type=d-p,subtype=art,position=prenom)	de	
mond	NOU-C(number=sg)	mond	
,	PC	,	
hy	PD(type=pers,position=free)	hij	
volvoert	VRB(finiteness=fin,tense=pres)	volvoeren	
,	PC	,	
met	ADP(type=pre)	met	
de	PD(type=d-p,subtype=art,position=prenom)	de	
grootste	AA(degree=sup,position=prenom)	groot	
spoed	NOU-C(number=sg)	spoed	
en	CONJ(type=coor)	en	
vlyt	NOU-C(number=sg)	vlijt	
alle	PD(type=indef,position=free)	al	
deszelfs	PD(type=d-p,subtype=oth,position=prenom)	dezelve	
beveelen	NOU-C(number=pl)	bevel	
….	PC	….	
Kan	VRB(finiteness=fin,tense=pres)	kunnen	
in	ADP(type=pre)	in	
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
alles	PD(type=indef,position=free)	alles	
iets	PD(type=indef,position=free)	iets	
gevonden	VRB(finiteness=pastpart)	vinden	
worden	VRB(finiteness=inf)	worden	
,	PC	,	
dat	PD(type=d-p,position=free)	dat	
een	PD(type=indef,subtype=art,position=prenom)	een	
vry	AA(degree=pos,position=prenom)	vrij	
gemoed	NOU-C(number=sg)	gemoed	
kan	VRB(finiteness=fin,tense=pres)	kunnen	
uitbeelden	VRB(finiteness=inf)	uitbeelden	
,	PC	,	
en	CONJ(type=coor)	en	
niet	ADV(type=reg)	niet	
eer	ADV(type=reg)	eer	
den	PD(type=d-p,subtype=art,position=prenom)	de	
rechtschapen	AA(degree=pos,position=prenom)	rechtschapen	
aard	NOU-C(number=sg)	aard	
,	PC	,	
afschetst	VRB(finiteness=fin,tense=pres)	afschetsen	
van	ADP(type=pre)	van	
een	PD(type=indef,subtype=art,position=prenom)	een	
'	PC	'	
loshartigo	AA(degree=pos,position=prenom,WF=mis)	loshartig	
slaaf	NOU-C(number=sg)	slaaf	
?	PC	?	



(	PC	(	
Een	PD(type=indef,subtype=art,position=prenom)	een	
coquette	AA(degree=pos,position=prenom)	koket	
vrouw	NOU-C(number=sg)	vrouw	
)	PC	)	
word	VRB(finiteness=fin,tense=pres)	worden	
…	PC	…	
allengskens	ADV(type=reg)	allengsjes	
smoorelyk	ADV(type=reg)	smoorlijk	
verliefd	AA(degree=pos,position=free)	verliefd	
op	ADP(type=pre)	op	
haar	PD(type=refl,position=free)	haar	
zelve	PD(type=d-p,position=free)	zelf	
,	PC	,	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
hevige	AA(degree=pos,position=prenom)	hevig	
eigenliefde	NOU-C(number=sg)	eigenliefde	
word	VRB(finiteness=fin,tense=pres)	worden	
eindelyk	ADV(type=reg)	eindelijk	
onbepaald	AA(degree=pos,position=free)	onbepaald	
,	PC	,	
en	CONJ(type=coor)	en	
blaast	VRB(finiteness=fin,tense=pres)	uitblazen	mw_973119
alle	PD(type=indef,subtype=oth,position=prenom)	al	
andere	PD(type=indef,subtype=oth,position=prenom)	ander	
hartstochten	NOU-C(number=pl)	hartstocht	
uit	VRB(finiteness=fin,tense=pres)	uitblazen	mw_973119
,	PC	,	



