
sijnder	PD(type=poss,position=prenom)	zijn	
Furstliche	AA(degree=pos,position=prenom)	vorstelijk	
Genade	NOU-C(number=sg)	genade	
die	PD(type=d-p,subtype=art,position=prenom)	de	
leninge	NOU-C(number=sg)	lening	
terstondt	ADV(type=reg)	terstond	
alhier	ADV(type=reg)	alhier	
te	ADP(type=pre)	te	
senden	VRB(finiteness=inf)	zenden	
op	ADP(type=pre)	op	
die	PD(type=d-p,subtype=art,position=prenom)	de	
grotsse	AA(degree=pos,position=prenom)	groots	
ongenade	NOU-C(number=sg)	ongenade	
ende	CONJ(type=coor)	en	
sult	VRB(finiteness=fin,tense=pres)	zullen	
mijn	PD(type=pers,position=free)	ik	
beclagen	VRB(finiteness=inf)	beklagen	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
hoechste	NOU-C(number=sg)	hoogste	
an	ADP(type=pre)	aan	
sijnder	PD(type=poss,position=prenom)	zijn	
Excellentie	NOU-C(number=sg)	excellentie	
.	PC		

Dus	ADV(type=reg)	dus	
wilt	VRB(finiteness=fin,tense=pres)	willen	
hier	ADV(type=pron)	hierin	mw_373533
inne	ADV(type=pron)	hierin	mw_373533
niet	ADV(type=reg)	niet	
suinich	AA(degree=pos,position=free)	zuinig	
wesen	VRB(finiteness=inf)	wezen	
,	PC		
want	CONJ(type=coor)	want	
et	PD(type=pers,position=free)	het	
moet	VRB(finiteness=fin,tense=pres)	moeten	
wesen	VRB(finiteness=inf)	wezen	
nu	CONJ(type=sub)	nu	
wij	PD(type=pers,position=free)	wij	
mit	ADP(type=pre)	met	
name	NOU-C(number=sg)	naam	
alle	PD(type=indef,subtype=oth,position=prenom)	al	
ure	NOU-C(number=pl)	uur	
voir	ADP(type=pre)	voor	
den	PD(type=d-p,subtype=art,position=prenom)	de	
viant	NOU-C(number=sg)	vijand	
hem	PD(type=pers,position=free)	hij	
prinsipael	AA(degree=pos,position=free)	principaal	
gebruycke	VRB(finiteness=fin,tense=pres)	gebruiken	
.	PC		

Gunsty[ge]	AA(degree=pos,position=prenom)	gunstig	
vrinden	NOU-C(number=pl)	vriend	
,	PC		
west	VRB(finiteness=fin,tense=pres)	wezen	
hyer	ADV(type=pron)	hierin	mw_390410
niet	ADV(type=reg)	niet	
suinich	AA(degree=pos,position=free)	zuinig	
inne	ADV(type=pron)	hierin	mw_390410
ende	CONJ(type=coor)	en	
sendt	VRB(finiteness=fin,tense=pres)	zenden	
die	PD(type=d-p,subtype=art,position=prenom)	de	
leeninge	NOU-C(number=sg)	lening	
terstondt	ADV(type=reg)	terstond	
.	PC		

Ende	CONJ(type=coor)	en	
sijdt	VRB(finiteness=fin,tense=pres)	zijn	
God	NOU-P	God	
bevolen	VRB(finiteness=pastpart)	bevelen	
.	PC		

Actum	AA(degree=pos,position=free)	actum	
den	PD(type=d-p,subtype=art,position=prenom)	de	
2	NUM(type=ord,position=prenom,representation=dig)	tweede	
mey	NOU-C(number=sg)	mei	
anno	ADP(type=pre)	anno	
74	NUM(type=card,position=postnom,representation=dig)	vierenzeventig	
in	ADP(type=pre)	in	
Purmerendt	NOU-P	Purmerend	
.	PC		

Wij	PD(type=pers,position=free)	wij	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
God	NOU-P	God	
loff	NOU-C(number=sg)	lof	
den	PD(type=d-p,subtype=art,position=prenom)	de	
viant	NOU-C(number=sg)	vijand	
mit	ADP(type=pre)	met	
gewalt	NOU-C(number=sg)	geweld	
weder	ADV(type=reg)	wederom	mw_416943
om	ADV(type=reg)	wederom	mw_416943
te	VRB(finiteness=pastpart)	terugdrijven	mw_14519
rugge	VRB(finiteness=pastpart)	terugdrijven	mw_14519
gedreven	VRB(finiteness=pastpart)	terugdrijven	mw_14519
,	PC		
die	PD(type=d-p,position=free)	die	
ons	PD(type=pers,position=free)	wij	
van	ADP(type=pre)	van	
meninge	NOU-C(number=sg)	mening	
was	VRB(finiteness=fin,tense=past)	zijn	
te	ADP(type=pre)	te	
overvallen	VRB(finiteness=inf)	overvallen	
die	PD(type=d-p,position=free)	die	
wel	ADV(type=reg)	wel	
is16	VRB(finiteness=fin,tense=pres)+NUM(type=card,position=prenom,representation=dig)	zijn+zestien	
vendel	NOU-C(number=sg)	vendel	
starck	AA(degree=pos,position=free)	sterk	
sint	VRB(finiteness=fin,tense=pres)	zijn	
.	PC		

Uw	PD(type=poss,position=prenom)	uw	
gowder	AA(degree=pos,position=prenom)	goed	
?	PC		

frunt	NOU-C(number=sg)	vriend	
?	PC		

Diedrich	NOU-P	Diederik	
Sonoy	NOU-P	Sonoy	

Ersamen	AA(degree=pos,position=prenom)	eerzaam	
wijsen	AA(degree=pos,position=prenom)	wijs	
ende	CONJ(type=coor)	en	
zeer	AA(degree=pos,position=free)	zeer	
voersichtyge	AA(degree=pos,position=prenom)	voorzichtig	
heren	NOU-C(number=pl)	heer	
die	PD(type=d-p,subtype=art,position=prenom)	de	
burgemeesters	NOU-C(number=pl)	burgemeester	
,	PC		
raden	NOU-C(number=pl)	raad	
ende	CONJ(type=coor)	en	
die	PD(type=d-p,subtype=art,position=prenom)	de	
hooffmannen	NOU-C(number=pl)	hoofdman	
van	ADP(type=pre)	van	
die	PD(type=d-p,subtype=art,position=prenom)	de	
schutterijen	NOU-C(number=pl)	schutterij	
ff	RES(type=uncl)	-	
q	RES(type=uncl)	-	
vp	ADP(type=pre)	op	
?	PC		

Alcmair	NOU-P	Alkmaar	

(	PC		
brief			
-	PC		
11			
november			
1540			
)-	PC		
Van	NOU-P	Van Spulde	mw_806830
Spulde	NOU-P	Van Spulde	mw_806830

An	ADP(type=pre)	aan	
de	PD(type=d-p,subtype=art,position=prenom)	de	
eerbare	AA(degree=pos,position=prenom)	eerbaar	
ende	CONJ(type=coor)	en	
doe	AA(degree=pos,position=prenom)	deugdzaam	mw_741702
-	PC		

same	AA(degree=pos,position=prenom)	deugdzaam	mw_741702
ioffer	NOU-C(number=sg)	juffer	
Then	NOU-P	Then Water	mw_828130
Water	NOU-P	Then Water	mw_828130
,	PC		

Goert	NOU-P	Goert	
then	NOU-P	Then Water	mw_732496
Waters	NOU-P	Then Water	mw_732496
huus	NOU-C(number=sg)	huisvrouw	mw_527047
-	PC		

frou	NOU-C(number=sg)	huisvrouw	mw_527047
,	PC		
ffruntelick	AA(degree=pos,position=free)	vriendelijk	
ghescreuen	VRB(finiteness=pastpart)	schrijven	
.	PC		

Mijn	PD(type=poss,position=prenom)	mijn	
hoep	NOU-C(number=sg)	hoop	
ijs	VRB(finiteness=fin,tense=pres)	zijn	
God	NOU-P	God	
.	PC		

Mijnen	PD(type=poss,position=prenom)	mijn	
gans	AA(degree=pos,position=free)	gans	
goetwijlleghen	AA(degree=pos,position=prenom)	goedwillig	
dijens[t]	NOU-C(number=sg)	dienst	
na	ADP(type=pre)	na	
allen	PD(type=indef,subtype=oth,position=prenom)	al	
vermoeghen	VRB(finiteness=inf)	vermogen	
altijt	ADV(type=reg)	altijd	
tibi	RES(type=for)	tibi	
honorem	RES(type=for)	honorem	
*	PC		
.	PC		
Eerbare	AA(degree=pos,position=prenom)	eerbaar	
,	PC		

gonsteghe	AA(degree=pos,position=prenom)	gunstig	
,	PC		
lieue	AA(degree=pos,position=prenom)	lief	
suster	NOU-C(number=sg)	zuster	
,	PC		
soeals	CONJ(type=sub)	zoals	
ghij	PD(type=pers,position=free)	gij	
mij	PD(type=pers,position=free)	ik	
laestmael	ADV(type=reg)	laatstmaal	
ghescreuen	VRB(finiteness=pastpart)	schrijven	
had	VRB(finiteness=fin,tense=past)	hebben	
,	PC		
dat	CONJ(type=sub)	dat	

ick	PD(type=pers,position=free)	ik	
v	PD(type=poss,position=prenom)	uw	
liefde	NOU-C(number=sg)	liefde	
scriuen	VRB(finiteness=inf)	schrijven	
sol	VRB(finiteness=fin,tense=pres)	zullen	
,	PC		
hoe	ADV(type=reg)	hoe	
dat	CONJ(type=sub)	dat	
het	PD(type=pers,position=free)	het	
mijt	ADP(type=pre)	met	
de	PD(type=d-p,subtype=art,position=prenom)	de	
frunden	NOU-C(number=pl)	vriend	
ghestelt	VRB(finiteness=pastpart)	stellen	
vere	VRB(finiteness=fin,tense=past)	zijn	
:	PC		

mijn	PD(type=poss,position=prenom)	mijn	
suster	NOU-C(number=sg)	zuster	
Woets	NOU-P	Woets	
heet	VRB(finiteness=fin,tense=pres)	hebben	
de	PD(type=d-p,subtype=art,position=prenom)	de	
derdendaghes	AA(degree=pos,position=prenom)	derdedaags	
colde	NOU-C(number=sg)	koude	
ende	CONJ(type=coor)	en	
Iohan	NOU-P	Johan	
Woet	NOU-P	Woet	

ijs	VRB(finiteness=fin,tense=pres)	zijn	
het	PD(type=pers,position=free)	het	
redelick	AA(degree=pos,position=free)	redelijk	
mede	ADV(type=reg)	mede	
,	PC		
want	CONJ(type=coor)	want	
he	PD(type=pers,position=free)	hij	
mach	VRB(finiteness=fin,tense=pres)	mogen	
val	ADV(type=reg)	wel	
eten	VRB(finiteness=inf)	eten	
ende	CONJ(type=coor)	en	
drincken	VRB(finiteness=inf)	drinken	
,	PC		
heeft	VRB(finiteness=fin,tense=pres)	hebben	

Naele	NOU-P	Naele	
ghesecht	VRB(finiteness=pastpart)	zeggen	
.	PC		

Ende	CONJ(type=coor)	en	
mijn	PD(type=poss,position=prenom)	mijn	
nichthe	NOU-C(number=sg)	nicht	
Van	NOU-P	Van Spulde	mw_745488
Spulde	NOU-P	Van Spulde	mw_745488
,	PC		
daer	ADV(type=pron)	daarmede	mw_251668
ijs	VRB(finiteness=fin,tense=pres)	zijn	
het	PD(type=d-p,subtype=art,position=prenom)	het	
goet	NOU-C(number=sg)	goed	
me	ADV(type=pron)	daarmede	mw_251668
:	PC		

de	PD(type=d-p,subtype=art,position=prenom)	de	
suillinck	NOU-C(number=sg)	zwelling	
,	PC		
de	PD(type=d-p,position=free)	die	
se	PD(type=pers,position=free)	zij	
aen	ADP(type=pre)	aan	
hoer	PD(type=poss,position=prenom)	haar	
been	NOU-C(number=sg)	been	
had	VRB(finiteness=fin,tense=past)	hebben	
,	PC		
de	PD(type=d-p,position=free)	die	
ijs	VRB(finiteness=fin,tense=pres)	zijn	
doer	VRB(finiteness=pastpart)	doorgaan	mw_534978
ghegaen	VRB(finiteness=pastpart)	doorgaan	mw_534978
-	PC		
dat	PD(type=d-p,position=free)	dat	
ijs	VRB(finiteness=fin,tense=pres)	zijn	

gheleden	AA(degree=pos,position=free)	geleden	
omtrent	ADV(type=reg)	omtrent	
achdaghe	NOU-C(number=sg)	achtdag	
-	PC		
ende	CONJ(type=coor)	en	
nu	ADV(type=reg)	nu	
soe	ADV(type=reg)	zo	
goet	AA(degree=pos,position=free)	goed	
ijs	VRB(finiteness=fin,tense=pres)	zijn	
als	CONJ(type=sub)	als	
gans	AA(degree=pos,position=free)	gans	
heele	AA(degree=pos,position=free)	heel	
.	PC		

Ende	CONJ(type=coor)	en	
mijn	PD(type=poss,position=prenom)	mijn	

zuagerken	NOU-C(number=sg)	zwagertje	
Van	NOU-P	Van Wijnbarghen	
Wijnbarghen	NOU-P	Van Wijnbarghen	
het	VRB(finiteness=fin,tense=pres)	hebben	
de	PD(type=d-p,subtype=art,position=prenom)	de	
colde	NOU-C(number=sg)	koude	
al	ADV(type=reg)	al	
starck	AA(degree=pos,position=free)	sterk	
.	PC		

Soe	ADV(type=reg)	zo	
lieue	AA(degree=pos,position=prenom)	lief	
,	PC		
weerde	AA(degree=pos,position=prenom)	waard	
suster	NOU-C(number=sg)	zuster	
,	PC		
ick	PD(type=pers,position=free)	ik	
sol	VRB(finiteness=fin,tense=pres)	zullen	
al	ADV(type=reg)	al	
bij	ADP(type=pre)	bij	
v	PD(type=poss,position=prenom)	uw	
liefde	NOU-C(number=sg)	liefde	
ghecoemen	VRB(finiteness=pastpart)	komen	
hebben	VRB(finiteness=inf)	hebben	
,	PC		
dan	ADV(type=reg)	dan	

ick	PD(type=pers,position=free)	ik	
en	ADV(type=reg)	ne	
conde	VRB(finiteness=fin,tense=past)	kunnen	
nijet	ADV(type=reg)	niet	
vol	AA(degree=pos,position=free)	vol	
op	ADP(type=pre)	op	
mijn	PD(type=poss,position=prenom)	mijn	
gaedenck	NOU-C(number=sg)	gading	
coemen	VRB(finiteness=inf)	komen	
om	ADP(type=pre)	om	
een	PD(type=indef,subtype=art,position=prenom)	een	
os	NOU-C(number=sg)	os	
thoe	ADP(type=pre)	toe	

coepen	VRB(finiteness=inf)	kopen	
-	PC		
ende	CONJ(type=coor)	en	
de	PD(type=d-p,position=free)	die	
heb	VRB(finiteness=fin,tense=pres)	hebben	
ick	PD(type=pers,position=free)	ik	
nu	ADV(type=reg)	nu	
ghecreghen	VRB(finiteness=pastpart)	krijgen	
-	PC		
,	PC		
want	CONJ(type=coor)	want	
mijn	PD(type=poss,position=prenom)	mijn	
nichthe	NOU-C(number=sg)	nicht	
Van	NOU-P(WF=trunc)	Van Spulde	
[..]	PC		

begheerde	VRB(finiteness=fin,tense=past)	begeren	
bij	ADP(type=pre)	bij	
mij	PD(type=pers,position=free)	ik	
tho	ADP(type=pre)	toe	
blieuen	VRB(finiteness=inf)	blijven	
.	PC		

Ende	CONJ(type=coor)	en	
ick	PD(type=pers,position=free)	ik	
hoer	VRB(finiteness=fin,tense=pres)	horen	
sulx	PD(type=d-p,position=free)	zulks	
voer	VRB(finiteness=pastpart)	voorhouden	mw_789506
gheholden	VRB(finiteness=pastpart)	voorhouden	mw_789506
[..]	PC		

als	CONJ(type=sub)	als	
wij	PD(type=pers,position=free)	wij	
laestemael	ADV(type=reg)	laatstmaal	
vercalden	VRB(finiteness=fin,tense=past)	verkallen	
,	PC		
ende	CONJ(type=coor)	en	
ick	PD(type=pers,position=free)	ik	
v	PD(type=poss,position=prenom)	uw	
liefde	NOU-C(number=sg)	liefde	
al	PD(type=indef,position=free)	al	
gheleghentheijt	NOU-C(number=sg)	gelegenheid	

val	ADV(type=reg)	wel	
segghen	VRB(finiteness=inf)	zeggen	
sal	VRB(finiteness=fin,tense=pres)	zullen	
soedrade	CONJ(type=sub)	zodra	
ick	PD(type=pers,position=free)	ik	
bi	ADP(type=pre)	bij	
iu	PD(type=pers,position=free)	u	
coeme	VRB(finiteness=inf)	komen	
.	PC		

Ende	CONJ(type=coor)	en	
coemet	VRB(finiteness=fin,tense=pres)	komen	
hij[er	ADV(type=reg)	hier	
t]ho	ADP(type=pre)	toe	

Herderwick	NOU-P	Harderwijk	
een	PD(type=indef,subtype=art,position=prenom)	een	
carre	NOU-C(number=sg)	kar	
van	ADP(type=pre)	van	
Zuol	NOU-P	Zwolle	
,	PC		
dat	PD(type=d-p,position=free)	dat	
laet	VRB(finiteness=fin,tense=pres)	laten	
mjn	PD(type=pers,position=free)	ik	
veten	VRB(finiteness=inf)	weten	
,	PC		
daer	ADV(type=pron)	daarmede	mw_874469

vil	VRB(finiteness=fin,tense=pres)	willen	
ick	PD(type=pers,position=free)	ik	
mede	ADV(type=pron)	daarmede	mw_874469
coemen	VRB(finiteness=inf)	komen	
.	PC		

Hijermit	ADV(type=pron)	hiermede	
sijt	VRB(finiteness=fin,tense=pres)	zijn	
Goede	NOU-P	God	
bewoelen	VRB(finiteness=pastpart)	bevelen	
ende	CONJ(type=coor)	en	

groet	VRB(finiteness=fin,tense=pres)	groeten	
mi	PD(type=pers,position=free)	ik	
ommer	ADV(type=reg)	immer	
mijn	PD(type=poss,position=prenom)	mijn	
lieue	AA(degree=pos,position=prenom)	lief	
zuagher	NOU-C(number=sg)	zwager	
.	PC		

Ghescreuen	VRB(finiteness=pastpart)	schrijven	
op	ADP(type=pre)	op	
sunte	NOU-P	Sint-Maartensdag	mw_946193

Martens	NOU-P	Sint-Maartensdag	mw_946193
dach	NOU-P	Sint-Maartensdag	mw_946193
anno	ADP(type=pre)	anno	
XL	NUM(type=card,position=free,representation=rom)	veertig	
.	PC		

Juuen	PD(type=poss,position=prenom)	jouw	
villeghen	AA(degree=pos,position=prenom)	willig	
broeder	NOU-C(number=sg)	broeder	
altijt	ADV(type=reg)	altijd	
,	PC		

Gherrit	NOU-P	Gerrit	
van	NOU-P	Van Spulde	mw_828183
Spulde	NOU-P	Van Spulde	mw_828183
.	PC		

Eersaeme	AA(degree=pos,position=prenom)	eerzaam	
wijse	AA(degree=pos,position=prenom)	wijs	
ende	CONJ(type=coor)	en	
zeer	AA(degree=pos,position=free)	zeer	
discreete	AA(degree=pos,position=prenom)	discreet	
heere	NOU-C(number=sg)	heer	
ende	CONJ(type=coor)	en	
vrunden	NOU-C(number=pl)	vriend	
.	PC		

Wij	PD(type=pers,position=free)	wij	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
op	ADP(type=pre)	op	
huyden	ADV(type=reg)	huiden	
ontfanghen	VRB(finiteness=pastpart)	ontvangen	
die	PD(type=d-p,subtype=art,position=prenom)	de	
twe	NUM(type=card,position=prenom,representation=let)	twee	
galeyen	NOU-C(number=pl)	galei	
die	PD(type=d-p,position=free)	die	
tot	ADP(type=pre)	tot	
Alckmaer	NOU-P	Alkmaar	
gheleghen	VRB(finiteness=pastpart)	liggen	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
.	PC		

Dan	ADV(type=reg)	dan	
zijn	VRB(finiteness=fin,tense=pres)	zijn	
nyet	ADV(type=reg)	niet	
wel	AA(degree=pos,position=free)	weltevreden	mw_168790
te	AA(degree=pos,position=free)	weltevreden	mw_168790
vreeden	AA(degree=pos,position=free)	weltevreden	mw_168790
dat	CONJ(type=sub)	dat	
ghijluyden	PD(type=pers,position=free)	gijlieden	
die	PD(type=d-p,position=free)	die	
nyet	ADV(type=reg)	niet	
versien	VRB(finiteness=pastpart)	verzien	
en	ADV(type=reg)	ne	
hebt	VRB(finiteness=fin,tense=pres)	hebben	
naer	ADP(type=pre)	naar	
behoeren	NOU-C(number=sg)	behoren	
met	ADP(type=pre)	met	
seylen	NOU-C(number=pl)	zeil	
,	PC		
ryemen	NOU-C(number=pl)	riem	
ende	CONJ(type=coor)	en	
munitie	NOU-C(number=sg)	munitie	
van	ADP(type=pre)	van	
oirloghe	NOU-C(number=sg)	oorlog	
.	PC		

Jae	ADV(type=reg)	ja	
dat	PD(type=d-p,position=free)	dat	
argher	AA(degree=comp,position=free)	erg	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC		
hebt	VRB(finiteness=fin,tense=pres)	hebben	
eenighe	PD(type=indef,subtype=oth,position=prenom)	enig	
bacsen	NOU-C(number=pl)	baks	
mitsgaders	ADV(type=reg)	mitsgaders	
drye	NUM(type=card,position=prenom,representation=let)	drie	
gootelinge	NOU-C(number=pl)	goteling	
mij	PD(type=pers,position=free)	ik	
eygentlick	AA(degree=pos,position=free)	eigenlijk	
toebehoirende	VRB(finiteness=prespart)	toebehoren	
die	PD(type=d-p,position=free)	die	
onlancx	ADV(type=reg)	onlangs	
daer	ADV(type=reg)	daar	
opgestaen	VRB(finiteness=pastpart)	opstaan	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
,	PC		
daer	ADV(type=reg)	daar	
affgenomen	VRB(finiteness=pastpart)	afnemen	
tot	ADP(type=pre)	tot	
onsen	PD(type=poss,position=prenom)	ons	
groot	AA(degree=pos,position=prenom)	groot	
leetwesen	NOU-C(number=sg)	leedwezen	
ende	CONJ(type=coor)	en	
verachteringhe	NOU-C(number=sg)	verachtering	
vande	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	van+de	
ghemeen	AA(degree=pos,position=prenom)	gemeen	
saecke	NOU-C(number=sg)	zaak	
,	PC		
waerdoer	ADV(type=pron)	waardoor	
wel	ADV(type=reg)	wel	
schint	VRB(finiteness=fin,tense=pres)	schijnen	
dat	CONJ(type=sub)	dat	
ghijluyden	PD(type=pers,position=free)	gijlieden	
die	PD(type=d-p,position=free)	dezelve	mw_489989
selve	PD(type=d-p,position=free)	dezelve	mw_489989
weynich	ADV(type=reg)	weinig	
toegedaen	AA(degree=pos,position=free)	toegedaan	
sijdt	VRB(finiteness=fin,tense=pres)	zijn	
.	PC		

Wat	PD(type=w-p,position=free)	wat	
meent	VRB(finiteness=fin,tense=pres)	menen	
ghijluyden	PD(type=pers,position=free)	gijlieden	
dat	CONJ(type=sub)	dat	
wijluyden	PD(type=pers,position=free)	wijlieden	
alhier	ADV(type=reg)	alhier	
van	ADP(type=pre)	van	
ryetpijpen	NOU-C(number=pl)	rietpijp	
gheschudt	NOU-C(number=sg)	geschut	
thoeven	ADP(type=pre)+VRB(finiteness=inf)	te+hoeven	
maecken	VRB(finiteness=inf)	maken	
omme	ADP(type=pre)	om	
den	PD(type=d-p,subtype=art,position=prenom)	de	
vijant	NOU-C(number=sg)	vijand	
teresysteeren	ADP(type=pre)+VRB(finiteness=inf)	te+resisteren	
?	PC		

Waeromme	ADV(type=pron)	waarom	
laste	VRB(finiteness=fin,tense=pres)	lasten	
ende	CONJ(type=coor)	en	
bevele	VRB(finiteness=fin,tense=pres)	bevelen	
ick	PD(type=pers,position=free)	ik	
u	PD(type=pers,position=free)	ulieden	mw_59900
luyden	PD(type=pers,position=free)	ulieden	mw_59900
,	PC		
aengesien	CONJ(type=sub)	aangezien	
desen	PD(type=d-p,position=free)	deze	
ons	PD(type=poss,position=prenom)	ons	
eenich	AA(degree=pos,position=prenom)	enig	
tamelick	AA(degree=pos,position=prenom)	tamelijk	
geschudt	NOU-C(number=sg)	geschut	
alhier	ADV(type=reg)	alhier	
te	ADP(type=pre)	te	
schicken	VRB(finiteness=inf)	schikken	
opte	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	op+de	
voorseide	AA(degree=pos,position=prenom)	voorzegd	
galeyen	NOU-C(number=pl)	galei	
met	ADP(type=pre)	met	
seylen	NOU-C(number=pl)	zeil	
ende	CONJ(type=coor)	en	
ryemen	NOU-C(number=pl)	riem	
,	PC		
mitsgaders	ADV(type=reg)	mitsgaders	
alle	PD(type=indef,subtype=oth,position=prenom)	al	
lonten	NOU-C(number=pl)	lont	
die	PD(type=d-p,position=free)	die	
ghijluyden	PD(type=pers,position=free)	gijlieden	
eenichsins	ADV(type=reg)	enigszins	
soudt	VRB(finiteness=fin,tense=past)	zullen	
weeten	VRB(finiteness=inf)	weten	
tebecomen	ADP(type=pre)+VRB(finiteness=inf)	te+bekomen	
,	PC		
