allet	PD(type=indef,position=free)+PD(type=d-p,position=free)	al+dat	
dat	PD(type=d-p,position=free)	dat	
blint	AA(degree=pos,position=free)	blind	
wirt	VRB(finiteness=fin,tense=pres)	worden	
geboren	AA(degree=pos,position=free)	geboren	
dat	PD(type=d-p,position=free)	dat	
wer	VRB(finiteness=fin,tense=past)	zijn	
sende	VRB(finiteness=prespart)	zien	
of	CONJ(type=coor)	of	
man	PD(type=pers,position=free)	men	
it	PD(type=pers,position=free)	het	
ime	PD(type=pers,position=free)	hij	
giue	VRB(finiteness=fin,tense=pres)	geven	
nutten.	VRB(finiteness=inf)	nutten	
gif	VRB(finiteness=fin,tense=pres)	geven	
it	PD(type=pers,position=free)	het	
droge	AA(degree=pos,position=free)	droog	
wnde	CONJ(type=coor)	en	
nat	AA(degree=pos,position=free)	nat	
.	no_pos		
Gamandrea	NOU-C(number=sg)	gamandrea	
is	VRB(finiteness=fin,tense=pres)	zijn	
gut	AA(degree=pos,position=free)	goed	
den	PD(type=d-p,subtype=art,position=prenom)	de	
warlosen	AA(degree=pos,position=prenom)	waarloos	
menschen	NOU-C(number=sg)	mens	
.	no_pos		
of	CONJ(type=sub)	of	
man	PD(type=pers,position=free)	men	
si	PD(type=pers,position=free)	zij	
nuttet	VRB(finiteness=fin,tense=pres)	nutten	
.	no_pos		
suht	VRB(finiteness=fin,tense=pres)	zieden	
si	PD(type=pers,position=free)	zij	
mít	ADP(type=pre)	met	
starken	AA(degree=pos,position=prenom)	sterk	
wíne	NOU-C(number=sg)	wijn	
of	CONJ(type=coor)	of	
mit	ADP(type=pre)	met	
eteke	NOU-C(number=sg)	edik	
.	no_pos		
ande	CONJ(type=coor)	en	
drinket	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	drinken+het	
dicke	ADV(type=reg)	dik	
vnde	CONJ(type=coor)	en	
dua	VRB(finiteness=fin,tense=pres)	dwaan	
dig	PD(type=refl,position=free)	dij	

dar	ADV(type=pron)	daarmede	
mide	ADV(type=pron)	daarmede	
it	PD(type=pers,position=free)	het	
gudeti	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	goeden+du	
Sigilata	NOU-C(number=sg)	sigillata	
is	VRB(finiteness=fin,tense=pres)	zijn	
gut	AA(degree=pos,position=free)	goed	
deme	PD(type=d-p,position=free)	die	
dat	PD(type=d-p,position=free)	dat	
blut	NOU-C(number=sg)	bloed	
weret	VRB(finiteness=fin,tense=pres)	varen	
an	ADP(type=pre)	aan	
de	PD(type=d-p,subtype=art,position=prenom)	de	
lide	NOU-C(number=pl)	lid	
mal	VRB(finiteness=fin,tense=pres)	malen	
puluer	VRB(finiteness=fin,tense=pres)	pulveren	
nutte	VRB(finiteness=fin,tense=pres)	nutten	
it	PD(type=pers,position=free)	het	
.	no_pos		
Hertes	NOU-C(number=sg)	hertstong	
tunge	NOU-C(number=sg)	hertstong	
is	VRB(finiteness=fin,tense=pres)	zijn	
gut	AA(degree=pos,position=free)	goed	
dere	PD(type=d-p,position=free)	die	
diuuorme	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=pl)	de+worm	
of	CONJ(type=coor)	of	
di	PD(type=d-p,subtype=art,position=prenom)	de	
derme	NOU-C(number=pl)	darm	
so	ADV(type=reg)	zo	
we	NOU-C(number=sg)	wee	
dot	VRB(finiteness=fin,tense=pres)	doen	
.	no_pos		
dat	CONJ(type=sub)	dat	
henuet	PD(type=pers,position=free)+ADV(type=reg)	hij+niet	
ne	ADV(type=reg)	ne	
mag	VRB(finiteness=fin,tense=pres)	mogen	
slapen	VRB(finiteness=inf)	slapen	
.	no_pos		
Drinke	VRB(finiteness=fin,tense=pres)	drinken	
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
crut	NOU-C(number=sg)	kruid	
mit	ADP(type=pre)	met	
nue	AA(degree=pos,position=free)	nieuw	
gesodenen	AA(degree=pos,position=prenom)	gezoden	
bíre	NOU-C(number=sg)	bier	
.	no_pos		
di	PD(type=d-p,subtype=art,position=prenom)	de	
worme	NOU-C(number=pl)	worm	
sterwen	VRB(finiteness=fin,tense=pres)	sterven	
.	no_pos		

dat	PD(type=d-p,position=free)	dat	
ním	VRB(finiteness=fin,tense=pres)	nemen	
dikke	ADV(type=reg)	dik	
.	no_pos		
Sanwort	NOU-C(number=sg)	zanwort	
is	VRB(finiteness=fin,tense=pres)	zijn	
gut	AA(degree=pos,position=free)	goed	
deme	PD(type=d-p,position=free)	die	
di	PD(type=d-p,subtype=art,position=prenom)	de	
clenen	AA(degree=pos,position=prenom)	klein	
worme	NOU-C(number=pl)	worm	
an	ADP(type=pre)	aan	
den	PD(type=d-p,subtype=art,position=prenom)	de	
buke	NOU-C(number=sg)	buik	
wasset	VRB(finiteness=fin,tense=pres)	wassen	
.	no_pos		
puluer	VRB(finiteness=fin,tense=pres)	pulveren	
unde	CONJ(type=coor)	en	
itít	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	eten+het	
so	ADV(type=reg)	zo	
wo	ADV(type=reg)	wo	
du	PD(type=pers,position=free)	du	
mag	VRB(finiteness=fin,tense=pres)	mogen	
.	no_pos		
Basilica	NOU-C(number=sg)	basilicum	
is	VRB(finiteness=fin,tense=pres)	zijn	
gut	AA(degree=pos,position=free)	goed	
den	PD(type=d-p,position=free)	die	
di	PD(type=d-p,subtype=art,position=prenom)	de	
luttel	AA(degree=pos,position=prenom)	luttel	
worm	NOU-C(number=sg)	worm	
anedat	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	aan+dat	
lif	NOU-C(number=sg)	lijf	
cumet	VRB(finiteness=fin,tense=pres)	komen	
sclapende	VRB(finiteness=prespart)	slapen	
suht	VRB(finiteness=fin,tense=pres)	zieden	
di	PD(type=d-p,subtype=art,position=prenom)	de	
worte	NOU-C(number=pl)	wort	
bit	ADP(type=pre)	bet	
watere	NOU-C(number=sg)	water	
.	no_pos		
vnde	CONJ(type=coor)	en	
lat	VRB(finiteness=fin,tense=pres)	laten	
it	PD(type=pers,position=free)	het	
colen	VRB(finiteness=inf)	koelen	
.	no_pos		
vnde	CONJ(type=coor)	en	
menget	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	mengen+het	
mit	ADP(type=pre)	met	
morate	NOU-C(number=sg)	moraat	

ande	CONJ(type=coor)	en	
mit	ADP(type=pre)	met	
eteke	NOU-C(number=sg)	edik	
so	ADV(type=reg)	zo	
gif	VRB(finiteness=fin,tense=pres)	geven	
ime	PD(type=pers,position=free)	hij	
drinken	NOU-C(number=sg)	drinken	
diworm	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	de+worm	
sterwet	VRB(finiteness=fin,tense=pres)	sterven	
vnde	CONJ(type=coor)	en	
weret	VRB(finiteness=fin,tense=pres)	varen	
wan	ADP(type=pre)	van	
ime	PD(type=pers,position=free)	hij	
.	no_pos		
Oc	ADV(type=reg)	ook	
is	VRB(finiteness=fin,tense=pres)	zijn	
si	PD(type=pers,position=free)	zij	
gut	AA(degree=pos,position=free)	goed	
deme	PD(type=d-p,subtype=art,position=prenom)	de	
dropegen	AA(degree=pos,position=prenom)	dropig	
menschen	NOU-C(number=sg)	mens	
.	no_pos		
nutte	VRB(finiteness=fin,tense=pres)	nutten	
dat	PD(type=d-p,subtype=art,position=prenom)	dat	
sap	NOU-C(number=sg)	sap	
mit	ADP(type=pre)	met	
pepere	NOU-C(number=sg)	peper	
ande	CONJ(type=coor)	en	
mit	ADP(type=pre)	met	
wíne	NOU-C(number=sg)	wijn	
ande	CONJ(type=coor)	en	
drink	VRB(finiteness=fin,tense=pres)	drinken	
.	no_pos		
stric	VRB(finiteness=fin,tense=pres)	strijken	
an	ADP(type=pre)	aan	
di	PD(type=d-p,subtype=art,position=prenom)	de	
stat	NOU-C(number=sg)	stad	
dar	ADV(type=reg)	daar	
di	PD(type=d-p,subtype=art,position=prenom)	de	
drope	NOU-C(number=sg)	droop	
is	VRB(finiteness=fin,tense=pres)	zijn	
hegeneset	PD(type=pers,position=free)+VRB(finiteness=fin,tense=pres)	hij+genezen	
alto	ADV(type=reg)+ADV(type=reg)	al+tehand	
hant	ADV(type=reg)+ADV(type=reg)	al+tehand	
.	no_pos		
Of	CONJ(type=sub)	of	
tu	PD(type=pers,position=free)	du	
dat	PD(type=d-p,subtype=art,position=prenom)	dat	
antlítte	NOU-C(number=sg)	antlit	
wile	VRB(finiteness=fin,tense=pres)	willen	

scone	AA(degree=pos,position=free)	schoon	
maken.	VRB(finiteness=inf)	maken	
Nim	VRB(finiteness=fin,tense=pres)	nemen	
wiroc	NOU-C(number=sg)	wierook	
ande	CONJ(type=coor)	en	
mastix	NOU-C(number=sg)	mastiek	
ande	CONJ(type=coor)	en	
stot	VRB(finiteness=fin,tense=pres)	stoten	
it	PD(type=pers,position=free)	het	
mit	ADP(type=pre)	met	
eteke	NOU-C(number=sg)	edik	
ande	CONJ(type=coor)	en	
stric	VRB(finiteness=fin,tense=pres)	strijken	
anedín	ADP(type=pre)+PD(type=poss,position=prenom)	aan+dijn	
worehowet	NOU-C(number=sg)	voorhoofd	
.	no_pos		
it	PD(type=pers,position=free)	het	
wíttet	VRB(finiteness=fin,tense=pres)	witten	
so	ADV(type=reg)	zo	
der	PD(type=d-p,subtype=art,position=prenom)	de	
tribulo	NOU-C(number=sg)|NOU-C(number=sg)	tribulus|tribulum	
dat	PD(type=d-p,subtype=art,position=prenom)	dat	
witte	AA(degree=pos,position=prenom)	wit	
mal	VRB(finiteness=fin,tense=pres)	malen	
mít	ADP(type=pre)	met	
watere	NOU-C(number=sg)	water	
dunne	VRB(finiteness=fin,tense=pres)	dunnen	
ande	CONJ(type=coor)	en	
dua	VRB(finiteness=fin,tense=pres)	dwaan	
dar	ADV(type=pron)	daarmede	mw_815166
mide	ADV(type=pron)	daarmede	mw_815166
duscones	PD(type=pers,position=free)+VRB(finiteness=fin,tense=pres)	du+schonen	
Grensinc	NOU-C(number=sg)	grenzing	
is	VRB(finiteness=fin,tense=pres)	zijn	
gut	AA(degree=pos,position=free)	goed	
den	PD(type=d-p,subtype=art,position=prenom)	de	
wrowen	NOU-C(number=pl)	vrouw	
di	PD(type=d-p,position=free)	die	
to	ADV(type=reg)	toe	
wile	ADV(type=reg)	veel	
der	PD(type=d-p,subtype=art,position=prenom)	de	
mimme	NOU-C(number=sg)	min	
geret	VRB(finiteness=fin,tense=pres)	geren	
puluer	VRB(finiteness=fin,tense=pres)	pulveren	
en	CONJ(type=coor)	en	
wnde	CONJ(type=coor)	en	
gif	VRB(finiteness=fin,tense=pres)	geven	
ire	PD(type=pers,position=free)	zij	
nuhte	ADV(type=reg)	nuchte	
so	ADV(type=reg)	zo	

gehermet	VRB(finiteness=fin,tense=pres)	gehermen	
si	PD(type=pers,position=free)	zij	
.	no_pos		
Solis	NOU-C(number=sg)	solis	
is	VRB(finiteness=fin,tense=pres)	zijn	
gut	AA(degree=pos,position=free)	goed	
to	ADP(type=pre)	toe	
mensliken	AA(degree=pos,position=prenom)	menselijk	
dingen	NOU-C(number=pl)	ding	
di	PD(type=d-p,position=free)	die	
mít	ADP(type=pre)	met	
wrowen	NOU-C(number=pl)	vrouw	
nith	ADV(type=reg)	niet	
maggewesen	VRB(finiteness=fin,tense=pres)+VRB(finiteness=inf)	mogen+gewezen	
.	no_pos		
Nim	VRB(finiteness=fin,tense=pres)	nemen	
des	PD(type=d-p,subtype=art,position=prenom)	de	
᨟rsmes	NOU-C(number=sg)	wursmes	
gemete	NOU-C(number=sg)	gemacht	
ande	CONJ(type=coor)	en	
puluer	VRB(finiteness=fin,tense=pres)	pulveren	
bit	ADP(type=pre)	bet	
honege	NOU-C(number=sg)	honing	
ande	CONJ(type=coor)	en	
bit	ADP(type=pre)	bet	
wine	NOU-C(number=sg)	wijn	
gemenget	VRB(finiteness=pastpart)	mengen	
so	ADV(type=reg)	zo	
ním	VRB(finiteness=fin,tense=pres)	nemen	
et	PD(type=pers,position=free)	het	
der	PD(type=d-p,subtype=art,position=prenom)	de	
man	NOU-C(number=sg)	man	
her	PD(type=pers,position=free)	hij	
geneset	VRB(finiteness=fin,tense=pres)	genezen	
.	no_pos		
Di	PD(type=d-p,position=free)	die	
wile	VRB(finiteness=fin,tense=pres)	willen	
scriuen	VRB(finiteness=inf)	schrijven	
nim	VRB(finiteness=fin,tense=pres)	nemen	
bíuenellen.	NOU-C(number=sg)	bevernel	
ruten.	NOU-C(number=pl)	ruit	
yserenhart	NOU-C(number=sg)	ijzerhard	
.	no_pos		
stot	VRB(finiteness=fin,tense=pres)	samenstoten	mw_33438
dat	PD(type=d-p,position=free)	dat	
to	VRB(finiteness=fin,tense=pres)	samenstoten	mw_33438
samene	VRB(finiteness=fin,tense=pres)	samenstoten	mw_33438
maket	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	maken+het	
to	ADP(type=pre)	toe	
dranke	NOU-C(number=sg)	drank	

mít	ADP(type=pre)	met	
vine	NOU-C(number=sg)	wijn	
vnde	CONJ(type=coor)	en	
drink	VRB(finiteness=fin,tense=pres)	drinken	
it	PD(type=pers,position=free)	het	
auedes	NOU-C(number=sg)	avond	
vnde	CONJ(type=coor)	en	
morgens	NOU-C(number=sg)	morgen	
.	no_pos		
it	PD(type=pers,position=free)	het	
verdríuet	VRB(finiteness=fin,tense=pres)	verdrijven	
dat	PD(type=d-p,subtype=art,position=prenom)	dat	
blot	NOU-C(number=sg)	bloed	
van	ADP(type=pre)	van	
den	PD(type=d-p,subtype=art,position=prenom)	de	
ougen	NOU-C(number=pl)	oog	
.	no_pos		
Tu	VRB(finiteness=fin,tense=pres)	doen	
deme	PD(type=d-p,position=free)	die	
ruden	NOU-C(number=sg)	ruit	
an	ADP(type=pre)	aan	
den	PD(type=d-p,subtype=art,position=prenom)	de	
rossen	NOU-C(number=pl)	ros	
Nim	VRB(finiteness=fin,tense=pres)	nemen	
strias	NOU-C(number=sg)	styrax	
bírn	VRB(finiteness=fin,tense=pres)	branden	
to	ADP(type=pre)	toe	
aschín	NOU-C(number=sg)	as	
.	no_pos		
make	VRB(finiteness=fin,tense=pres)	maken	
lougen.	NOU-C(number=sg)	loog	
dar	ADV(type=pron)	daarmede	
mide	ADV(type=pron)	daarmede	
bade	VRB(finiteness=fin,tense=pres)	baden	
it	PD(type=pers,position=free)	het	
it	PD(type=pers,position=free)	het	
geneset	VRB(finiteness=fin,tense=pres)	genezen	
.	no_pos		
Alse	CONJ(type=sub)	als	
de	PD(type=d-p,subtype=art,position=prenom)	de	
geburt	NOU-C(number=sg)	geboorte	
den	PD(type=d-p,subtype=art,position=prenom)	de	
wíwen	NOU-C(number=sg)	wijf	
to	ADP(type=pre)	toe	
deme	PD(type=d-p,subtype=art,position=prenom)	dat	
herten	NOU-C(number=sg)	hart	
cumet	VRB(finiteness=fin,tense=pres)	komen	
.	no_pos		
So	ADV(type=reg)	zo	
salmen	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zullen+men	

nemen	VRB(finiteness=inf)	nemen	
bíwot	NOU-C(number=sg)	bijvoet	
vnde	CONJ(type=coor)	en	
polei	NOU-C(number=sg)	polei	
.	no_pos		
agrimonien	NOU-C(number=sg)	agrimonie	
.	no_pos		
millefolium.	NOU-C(number=sg)	millefolium	
ande	CONJ(type=coor)	en	
osternen	NOU-C(number=pl)	oester	
.	no_pos		
ande	CONJ(type=coor)	en	
stoten	VRB(finiteness=inf)	samenstoten	mw_58758
al	PD(type=indef,position=free)	al	
dat	PD(type=d-p,position=free)	dat	
samen	VRB(finiteness=inf)	samenstoten	mw_58758
ande	CONJ(type=coor)	en	
nemen	VRB(finiteness=inf)	nemen	
dat	PD(type=d-p,subtype=art,position=prenom)	dat	
sap	NOU-C(number=sg)	sap	
.	no_pos		
ande	CONJ(type=coor)	en	
do	VRB(finiteness=fin,tense=pres)	doen	
dar	ADV(type=pron)	daartoe	
to	ADV(type=pron)	daartoe	
ein	PD(type=indef,subtype=art,position=prenom)	een	
luttel	NOU-C(number=sg)	luttel	
wines	NOU-C(number=sg)	wijn	
.	no_pos		
ande	CONJ(type=coor)	en	
do	VRB(finiteness=fin,tense=pres)	doen	
dat	PD(type=d-p,position=free)	dat	
in	ADP(type=pre)	in	
eínen	PD(type=indef,subtype=art,position=prenom)	een	
pot	NOU-C(number=sg)	pot	
ande	CONJ(type=coor)	en	
sut	VRB(finiteness=fin,tense=pres)	zieden	
dat	PD(type=d-p,subtype=oth,position=prenom)	dat	
eine	PD(type=indef,subtype=art,position=prenom)	een	
wile	NOU-C(number=sg)	wijl	
.	no_pos		
alse	CONJ(type=sub)	als	
it	PD(type=pers,position=free)	het	
dan	ADV(type=reg)	dan	
is	VRB(finiteness=fin,tense=pres)	zijn	
verwallen	VRB(finiteness=pastpart)	verwallen	
so	ADV(type=reg)	zo	
salmen	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zullen+men	
it	PD(type=pers,position=free)	het	
wan	ADP(type=pre)	van	

den	PD(type=d-p,subtype=art,position=prenom)	de	
᨟re	NOU-C(number=sg)	vuur	
nemen.	VRB(finiteness=inf)	nemen	
vnde	CONJ(type=coor)	en	
nemen	VRB(finiteness=inf)	nemen	
castorien	NOU-C(number=sg)	castorie	
vnde	CONJ(type=coor)	en	
stot	VRB(finiteness=fin,tense=pres)	stoten	
to	ADP(type=pre)	toe	
cleinen	AA(degree=pos,position=prenom)	klein	
puluere	NOU-C(number=sg)	pulver	
vnde	CONJ(type=coor)	en	
spreue	VRB(finiteness=fin,tense=pres)	spraaien	
dat	PD(type=d-p,subtype=art,position=prenom)	dat	
puluer	NOU-C(number=sg)	pulver	
uppe	ADP(type=pre)	op	
dat	PD(type=d-p,subtype=art,position=prenom)	dat	
crut	NOU-C(number=sg)	kruid	
.	no_pos		
vnde	CONJ(type=coor)	en	
sut	VRB(finiteness=fin,tense=pres)	zieden	
auer	ADP(type=pre)	over	
dat	PD(type=d-p,subtype=art,position=prenom)	dat	
crut	NOU-C(number=sg)	kruid	
.	no_pos		
alsit	CONJ(type=sub)+PD(type=pers,position=free)	als+het	
wal	ADV(type=reg)	wel	
gewallen	VRB(finiteness=pastpart)	wallen	
is	VRB(finiteness=fin,tense=pres)	zijn	
.	no_pos		
so	ADV(type=reg)	zo	
lat	VRB(finiteness=fin,tense=pres)	laten	
it	PD(type=pers,position=free)	het	
kolen	VRB(finiteness=inf)	koelen	
vnde	CONJ(type=coor)	en	
gif	VRB(finiteness=fin,tense=pres)	geven	
it	PD(type=pers,position=free)	het	
lau	AA(degree=pos,position=prenom)	lauw	
drinken	NOU-C(number=sg)	drinken	
wileker	PD(type=indef,subtype=oth,position=prenom)	welk	
wrouen	NOU-C(number=sg)	vrouw	
so	ADV(type=reg)	zo	
dise	PD(type=d-p,subtype=oth,position=prenom)	deze	
sake	NOU-C(number=sg)	zaak	
wirret	VRB(finiteness=fin,tense=pres)	warren	
di	PD(type=d-p,position=free)	die	
dumen	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	doen+men	
sitten	VRB(finiteness=inf)	zitten	
uppe	ADP(type=pre)	op	
einen	PD(type=indef,subtype=art,position=prenom)	een	

stol	NOU-C(number=sg)	stoel	
vnde	CONJ(type=coor)	en	
lat	VRB(finiteness=fin,tense=pres)	laten	
ir	PD(type=pers,position=free)	zij	
di	PD(type=d-p,subtype=art,position=prenom)	de	
hítte	NOU-C(number=sg)	hitte	
anedat	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	aan+dat	
lif	NOU-C(number=sg)	lijf	
undene	ADV(type=reg)	onder	
sclan	VRB(finiteness=inf)	slaan	
vnde	CONJ(type=coor)	en	
bestoppe	VRB(finiteness=fin,tense=pres)	bestoppen	
si	PD(type=pers,position=free)	zij	
wol	ADV(type=reg)	wel	
al	ADV(type=reg)	alom	
umbe	ADV(type=reg)	alom	
so	ADV(type=reg)	zo	
cumet	VRB(finiteness=fin,tense=pres)	komen	
ire	PD(type=pers,position=free)	zij	

den	PD(type=d-p,subtype=art,position=prenom)	de	
scriben	NOU-C(number=pl)	scriba	
,	no_pos		
ende	CONJ(type=coor)	en	
si	PD(type=pers,position=free)	zij	
selenne	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zullen+hij	
leueren	VRB(finiteness=inf)	leveren	
den	PD(type=d-p,subtype=art,position=prenom)	de	
heidenen	NOU-C(number=pl)	heiden	
.	no_pos		
Aldaer	ADV(type=reg)	aldaar	
sal	VRB(finiteness=fin,tense=pres)	zullen	
hi	PD(type=pers,position=free)	hij	
bespott	VRB(finiteness=pastpart)	bespotten	
werden	VRB(finiteness=inf)	worden	
ende	CONJ(type=coor)	en	
ghegheecelt	VRB(finiteness=pastpart)	geselen	
ende	CONJ(type=coor)	en	
bespouuen	VRB(finiteness=pastpart)	bespuwen	
ende	CONJ(type=coor)	en	
ghecrust	VRB(finiteness=pastpart)	kruisen	
,	no_pos		
ende	CONJ(type=coor)	en	
des	PD(type=d-p,subtype=art,position=prenom)	de	
derds	NUM(type=ord,position=prenom,representation=let)	derde	
dags	NOU-C(number=sg)	dag	
sal	VRB(finiteness=fin,tense=pres)	zullen	
hi	PD(type=pers,position=free)	hij	
werden	VRB(finiteness=inf)	worden	
op	VRB(finiteness=inf)	operstaan	
herstaen	VRB(finiteness=inf)	operstaan	
.	no_pos		
Matheus	NOU-P	Matteüs	
Marcus	NOU-P	Marcus	
Doe	ADV(type=reg)	toen	
quam	VRB(finiteness=fin,tense=past)	komen	
te	ADP(type=pre)	te	
hem	PD(type=pers,position=free)	hij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
moeder	NOU-C(number=sg)	moeder	
van	ADP(type=pre)	van	
Zebedeus	NOU-P	Zebedeus	
kindren	NOU-C(number=pl)	kind	
met	ADP(type=pre)	met	
haren	PD(type=poss,position=prenom)	haar	
sonen	NOU-C(number=pl)	zoon	
ende	CONJ(type=coor)	en	
anebeddene	VRB(finiteness=fin,tense=past)+PD(type=pers,position=free)	aanbidden+hij	
ende	CONJ(type=coor)	en	
bat	VRB(finiteness=fin,tense=past)	bidden	

hem	PD(type=pers,position=free)	hij	
ene	PD(type=indef,subtype=art,position=prenom)	een	
bede	NOU-C(number=sg)	bede	
.	no_pos		
Doe	ADV(type=reg)	toen	
vragde	VRB(finiteness=fin,tense=past)	vragen	
hare	PD(type=refl,position=free)	haar	
Ihesus	NOU-P	Jezus	
ende	CONJ(type=coor)	en	
seide	VRB(finiteness=fin,tense=past)	zeggen	
:	no_pos		
Wat	PD(type=w-p,position=free)	wat	
weltu	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	willen+du	
?	no_pos		
Ende	CONJ(type=coor)	en	
si	PD(type=pers,position=free)	zij	
sprac	VRB(finiteness=fin,tense=past)	spreken	
voert	ADV(type=reg)	voort	
al	ADV(type=reg)	aldus	
dus	ADV(type=reg)	aldus	
:	no_pos		
Seghe	VRB(finiteness=fin,tense=pres)	zeggen	
dat	CONJ(type=sub)	dat	
desen	PD(type=d-p,subtype=oth,position=prenom)	deze	
tueen,	NUM(type=card,position=free,representation=let)	twee	
die	PD(type=d-p,position=free)	die	
mine	PD(type=poss,position=prenom)	mijn	
sonen	NOU-C(number=pl)	zoon	
sijn	VRB(finiteness=fin,tense=pres)	zijn	
,	no_pos		
si	VRB(finiteness=fin,tense=pres)	zijn	
ghegheuen	VRB(finiteness=pastpart)	geven	
dat	PD(type=d-p,position=free)	dat	
sitten	NOU-C(number=sg)	zitten	
,	no_pos		
