
Ick	PD(type=pers,position=free)	ik	
vl	PD(type=pers,position=free,WF=abbr)	ulieden	
weten	VRB(finiteness=inf)	weten	
Als	CONJ(type=sub)	als	
daedt	PD(type=d-p,position=free)	dat	
weij	PD(type=pers,position=free)	wij	
godt	INT	godlof	mw_12032
lof	INT	godlof	mw_12032

ende	CONJ(type=coor)	en	
danck	NOU-C(number=sg)	dank	
te	ADP(type=pre)	te	
berdeus	NOU-P	Bordeaux	
gecome	VRB(finiteness=pastpart)	komen	
seijn	VRB(finiteness=fin,tense=pres)	zijn	
godt	NOU-P	God	
hebbe	VRB(finiteness=fin,tense=pres)	hebben	
lof	NOU-C(number=sg)	lof	
ende	CONJ(type=coor)	en	
danck	NOU-C(number=sg)	dank	
van	ADP(type=pre)	van	
zeijn	PD(type=poss,position=prenom)	zijn	
gena	NOU-C(number=sg)	genade	
ende	CONJ(type=coor)	en	
wey	PD(type=pers,position=free)	wij	
leggen	VRB(finiteness=fin,tense=pres)	liggen	
Al	ADV(type=reg)	al	
In	ADP(type=pre)	in	
onse	PD(type=poss,position=prenom)	ons	
laedenge	NOU-C(number=sg)	lading	
ende	CONJ(type=coor)	en	
hopen	VRB(finiteness=fin,tense=pres)	hopen	
medt	ADP(type=pre)	met	
den	PD(type=d-p,subtype=art,position=prenom)	de	
eersten	NUM(type=ord,position=free,representation=let)	eerste	
teuijs	ADV(type=reg)	thuis	
komen	VRB(finiteness=inf)	komen	
sal	VRB(finiteness=fin,tense=pres)	zullen	
Als	CONJ(type=sub)	als	
hedt	PD(type=pers,position=free)	het	
godt	NOU-P	God	
belijeft	VRB(finiteness=fin,tense=pres)	believen	
ende	CONJ(type=coor)	en	
Ick	PD(type=pers,position=free)	ik	
weedt	VRB(finiteness=fin,tense=pres)	weten	
vl	PD(type=pers,position=free,WF=abbr)	ulieden	
nijedt	ADV(type=reg)	niet	
vl	PD(type=pers,position=free,WF=abbr)	ulieden	
nijedt	ADV(type=reg)	niet	
vl	PD(type=pers,position=free,WF=abbr)	ulieden	
nijedt	ADV(type=reg)	niet	
meerte	PD(type=indef,position=free)	meer	
schrijven	VRB(finiteness=inf)	schrijven	
daen	CONJ(type=coor)	dan	
veel	PD(type=indef,position=free)	veel	
deusendt	NUM(type=card,position=prenom,representation=let)	duizend	
goede	AA(degree=pos,position=prenom)	goed	
naehdt	NOU-C(number=sg)	nacht	
ende	CONJ(type=coor)	en	

schrijft	VRB(finiteness=fin,tense=pres)	schrijven	
meijn	PD(type=poss,position=prenom)	mijn	
suster	NOU-C(number=sg)	zuster	
treijnte	NOU-P	Trijntje	
wouters	NOU-P	Wouters	
goede	AA(degree=pos,position=prenom)	goed	
nachdt	NOU-C(number=sg)	nacht	
ende	CONJ(type=coor)	en	
Ick	PD(type=pers,position=free)	ik	
wens	VRB(finiteness=fin,tense=pres)	wensen	
vl	PD(type=pers,position=free,WF=abbr)	ulieden	
hondert	NUM(type=card,position=prenom,representation=let)	honderdduizend	mw_5480
deusendt	NUM(type=card,position=prenom,representation=let)	honderdduizend	mw_5480
goede	AA(degree=pos,position=prenom)	goed	
nacht	NOU-C(number=sg)	nacht	
ende	CONJ(type=coor)	en	
Alle	PD(type=indef,subtype=oth,position=prenom)	al	
goede	AA(degree=pos,position=prenom)	goed	
beuren	NOU-C(number=pl)	buur	
beij	ADP(type=pre)	bij	
meijn	PD(type=pers,position=free)	ik	
cornelus	NOU-P	Cornelis	
woutersen	NOU-P	Woutersen	
vl	PD(type=pers,position=free,WF=abbr)	ulieden	
zoon	NOU-C(number=sg)	zoon	

hen	ADP(type=pre)	aan	
schepper	NOU-C(number=sg)	schipper	
Jan	NOU-P	Jan	
Pietersen	NOU-P	Pietersen	
Tant	NOU-P	Tant	
Tot	ADP(type=pre)	tot	
Vlijessinghe	NOU-P	Vlissingen	
aen	ADP(type=pre)	aan	
S	NOU-P	Sint Christoffel	mw_14813
ker	NOU-P	Sint Christoffel	mw_14813
stoeffel	NOU-P	Sint Christoffel	mw_14813
den	PD(type=d-p,subtype=art,position=prenom)	de	
9	NUM(type=ord,position=prenom,representation=dig)	negende	
desember	NOU-C(number=sg)	december	
1664	NUM(type=card,position=postnom,representation=dig)	1664	
Eer	AA(degree=pos,position=prenom)	eerzeerwaardig	mw_10003
seer	AA(degree=pos,position=prenom)	eerzeerwaardig	mw_10003
weerdich	AA(degree=pos,position=prenom)	eerzeerwaardig	mw_10003
broeder	NOU-C(number=sg)	broeder	
Jan	NOU-P	Jan	
pietersen	NOU-P	Pietersen	
en	CONJ(type=coor)	en	
u	PD(type=poss,position=prenom)	uw	
vrou	NOU-C(number=sg)	vrouw	
en	CONJ(type=coor)	en	
moeder	NOU-C(number=sg)	moeder	
en	CONJ(type=coor)	en	
ons	PD(type=poss,position=prenom)	ons	
suesters	NOU-C(number=pl)	zuster	
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
swaeghers	NOU-C(number=pl)	zwager	
wensche	VRB(finiteness=fin,tense=pres)	wensen	
ul	PD(type=pers,position=free,WF=abbr)	ulieden	
al	ADV(type=reg)	altemaal	mw_2818
te	ADV(type=reg)	altemaal	mw_2818
mael	ADV(type=reg)	altemaal	mw_2818
gheluck	NOU-C(number=sg)	geluk	
en	CONJ(type=coor)	en	
lanck	AA(degree=pos,position=prenom)	lang	
leeuen	NOU-C(number=sg)	leven	
en	CONJ(type=coor)	en	
menne	VRB(finiteness=fin,tense=pres)	menen	
In	ADP(type=pre)	in	
het	PD(type=d-p,subtype=art,position=prenom)	het	
eeste	NUM(type=ord,position=free,representation=let)	eerste	
van	ADP(type=pre)	van	
Ian	NOU-C(number=sg)	januari	mw_9074
wares	NOU-C(number=sg)	januari	mw_9074
te	ADP(type=pre)	te	

vertrecken	VRB(finiteness=inf)	vertrekken	
naer	ADP(type=pre)	naar	
het	PD(type=d-p,subtype=art,position=prenom)	het	
vader	NOU-C(number=sg)	vaderland	mw_14467
lant	NOU-C(number=sg)	vaderland	mw_14467
en	CONJ(type=coor)	en	
menne	VRB(finiteness=fin,tense=pres)	menen	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
knel	NOU-P	Kanaal	
ret	AA(degree=pos,position=free)	recht	
doer	VRB(finiteness=inf)	doorkomen	mw_11169
te	ADP(type=pre)	te	
koemen	VRB(finiteness=inf)	doorkomen	mw_11169
Ick	PD(type=pers,position=free)	ik	
ende	ADV(type=reg)	ne	
weet	VRB(finiteness=fin,tense=pres)	weten	
tot	ADP(type=pre)	tot	
nou	ADV(type=reg)	nu	
toe	ADV(type=reg)	toe	
niet	ADV(type=reg)	niet	
van	ADP(type=pre)	van	
oeroch	NOU-C(number=sg)	oorlog	
niet	ADV(type=reg)	niet	
en	CONJ(type=coor)	en	
hebbe	VRB(finiteness=fin,tense=pres)	hebben	
18	NUM(type=card,position=prenom,representation=dig)	achttien	
stuken	NOU-C(number=pl)	stuk	
op	ADP(type=pre)	op	
het	PD(type=d-p,subtype=art,position=prenom)	het	
schuet	NOU-C(number=sg)	schuit	
van	ADP(type=pre)	van	
Iapoen	NOU-P	Japoen	
en	CONJ(type=coor)	en	
ant	NOU-C(number=sg)	handgeweer	mw_2222
ghe	NOU-C(number=sg)	handgeweer	mw_2222
weer	NOU-C(number=sg)	handgeweer	mw_2222
en	CONJ(type=coor)	en	
14	NUM(type=card,position=free,representation=dig)	veertien	
a	ADP(type=pre)	à	
16	NUM(type=card,position=free,representation=dig)	zestien	
van	ADP(type=pre)	van	
sin	PD(type=poss,position=prenom)	zijn	
maes	NOU-C(number=pl)	maat	
mede	ADV(type=reg)	mede	
hoepe	VRB(finiteness=fin,tense=pres)	hopen	
voor	ADP(type=pre)	voor	
een	PD(type=indef,subtype=art,position=prenom)	een	
kaper	NOU-C(number=sg)	kaper	
ghen	PD(type=indef,subtype=oth,position=prenom)	geen	
hoot	NOU-C(number=sg)	nood	

te	ADP(type=pre)	te	
hebben	VRB(finiteness=inf)	hebben	
en	CONJ(type=coor)	en	
bedanke	VRB(finiteness=fin,tense=pres)	bedanken	
ul	PD(type=pers,position=free,WF=abbr)	ulieden	
van	ADP(type=pre)	van	
al	PD(type=indef,position=free)	al	
u	PD(type=poss,position=prenom)	uw	
bryeuen	NOU-C(number=pl)	brief	
die	PD(type=d-p,position=free)	die	
gij	PD(type=pers,position=free)	gij	
gheschreeuen	VRB(finiteness=pastpart)	schrijven	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
maer	CONJ(type=coor)	maar	
hut	ADP(type=pre)	uit	
der	PD(type=d-p,subtype=art,position=prenom)	de	
hoch	NOU-C(number=sg)	oog	
huet	ADP(type=pre)	uit	
der	PD(type=d-p,subtype=art,position=prenom)	de	
art	NOU-C(number=sg)	hart	
maer	CONJ(type=coor)	maar	
toenes	NOU-P	Teunis	
huberechsen	NOU-P	Huibrechtsen	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
noch	ADV(type=reg)	nog	
hen	ADP(type=pre)	aan	
mij	PD(type=pers,position=free)	ik	
ghe	VRB(finiteness=pastpart)	schrijven	mw_7675
screeuen	VRB(finiteness=pastpart)	schrijven	mw_7675
souden	VRB(finiteness=fin,tense=past)	zullen	
wel	ADV(type=reg)	wel	
eer	ADV(type=reg)	eer	
tues	ADV(type=reg)	thuis	
ghe	VRB(finiteness=pastpart)	zijn	mw_7681
west	VRB(finiteness=pastpart)	zijn	mw_7681
hebben	VRB(finiteness=inf)	hebben	
is	VRB(finiteness=fin,tense=pres)	zijn	
de	PD(type=d-p,subtype=art,position=prenom)	de	
foute	NOU-C(number=sg)	fout	
van	ADP(type=pre)	van	
al	PD(type=indef,position=free)	al	
de	PD(type=d-p,subtype=art,position=prenom)	de	
groeten	AA(degree=pos,position=prenom)	groot	
reeghen	NOU-C(number=sg)	regen	
het	PD(type=d-p,subtype=art,position=prenom)	het	
lant	NOU-C(number=sg)	land	
staet	VRB(finiteness=fin,tense=pres)	staan	
eel	AA(degree=pos,position=free)	heel	
schoen	AA(degree=pos,position=free)	schoon	
wensche	VRB(finiteness=fin,tense=pres)	wensen	

ul	PD(type=pers,position=free,WF=abbr)	ulieden	
al	ADV(type=reg)	alsamen	mw_2819
samen	ADV(type=reg)	alsamen	mw_2819
ghe	NOU-C(number=sg)	geluk	mw_7682
luck	NOU-C(number=sg)	geluk	mw_7682
ende	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
saellijchghet	NOU-C(number=sg)	zaligheid	
en	CONJ(type=coor)	en	
lanck	AA(degree=pos,position=prenom)	lang	
leeuen	NOU-C(number=sg)	leven	
met	ADP(type=pre)	met	
malkandere	PD(type=recip,position=free)	malkander	
met	ADP(type=pre)	met	
Ghesonthet	NOU-C(number=sg)	gezondheid	
bij	ADP(type=pre)	bij	
men	PD(type=recip,position=free)	malkander	mw_10660
kaer	PD(type=recip,position=free)	malkander	mw_10660
bijkomen	VRB(finiteness=inf)	bijkomen	
moeghen	VRB(finiteness=inf)	mogen	
ul	PD(type=pers,position=free,WF=abbr)	ulieden	
broeder	NOU-C(number=sg)	broeder	
Pieter	NOU-P	Pieter	
Tant	NOU-P	Tant	

Waarde	AA(degree=pos,position=prenom)	waard	
en	CONJ(type=coor)	en	
Zeerliefhebbende	AA(degree=pos,position=free)+AA(degree=pos,position=prenom)	zeer+liefhebbend	
man	NOU-C(number=sg)	man	
!	PC		
nu	ADV(type=reg)	nu	
Zal	VRB(finiteness=fin,tense=pres)	zullen	
weeder	ADV(type=reg)	weder	
Een	PD(type=indef,subtype=art,position=prenom)	een	
schip	NOU-C(number=sg)	schip	
na	ADP(type=pre)	na	
amsterdam	NOU-P	Amsterdam	
toe	ADV(type=reg)	toe	
seijlen	VRB(finiteness=inf)	zeilen	
,	PC		
tis	PD(type=pers,position=free)+VRB(finiteness=fin,tense=pres)	het+zijn	
immers	ADV(type=reg)	immers	
billijk	AA(degree=pos,position=free)	billijk	
dat	CONJ(type=sub)	dat	
ik	PD(type=pers,position=free)	ik	
Eenige	PD(type=indef,subtype=oth,position=prenom)	enig	
reegels	NOU-C(number=pl)	regel	
aan	ADP(type=pre)	aan	
mijn	PD(type=poss,position=prenom)	mijn	
lieve	AA(degree=pos,position=prenom)	lief	
man	NOU-C(number=sg)	man	
schrijve	VRB(finiteness=fin,tense=pres)	schrijven	
al	CONJ(type=sub)	al	
ontfange	VRB(finiteness=fin,tense=pres)	ontvangen	
ik	PD(type=pers,position=free)	ik	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
briefen	NOU-C(number=pl)	brief	
van	ADP(type=pre)	van	
UE	PD(type=pers,position=free,WF=abbr)	U Ed.	
meer	ADV(type=reg)	meer	
wel	ADV(type=reg)	wel	
dan	ADV(type=reg)	dan	
ik	PD(type=pers,position=free)	ik	
zal	VRB(finiteness=fin,tense=pres)	zullen	
UE	PD(type=pers,position=free,WF=abbr)	U Ed.	
met	ADP(type=pre)	met	
korte	AA(degree=pos,position=prenom)	kort	
woorden	NOU-C(number=pl)	woord	
kennisse	NOU-C(number=sg)	kennis	
geeven.	VRB(finiteness=inf)	geven	
dat	CONJ(type=sub)	dat	
wij	PD(type=pers,position=free)	wij	
alle	PD(type=indef,position=free)	al	
nog	ADV(type=reg)	nog	
volmaakt	AA(degree=pos,position=free)	volmaakt	

wel	ADV(type=reg)	wel	
zijn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC		
hoope	VRB(finiteness=fin,tense=pres)	hopen	
dat	CONJ(type=sub)	dat	
UE.	PD(type=pers,position=free,WF=abbr)	U Ed.	
als	CONJ(type=sub)	als	
ook	ADV(type=reg)	ook	
papa	NOU-C(number=sg)	papa	
en	CONJ(type=coor)	en	
Zijn	PD(type=poss,position=prenom)	zijn	
Edele	AA(degree=pos,position=prenom)	edel	
famielie	NOU-C(number=sg)	familie	
Zig	PD(type=refl,position=free)	zich	
volkoomen	AA(degree=pos,position=free)	volkomen	
wel	ADV(type=reg)	wel	
mag	VRB(finiteness=fin,tense=pres)	mogen	
bevinden	VRB(finiteness=inf)	bevinden	
gisteren	ADV(type=reg)	gisteren	
is	VRB(finiteness=fin,tense=pres)	zijn	
alhier	ADV(type=reg)	alhier	
Een	PD(type=indef,subtype=art,position=prenom)	een	
schip	NOU-C(number=sg)	schip	
gearieveerd	VRB(finiteness=pastpart)	arriveren	
van	ADP(type=pre)	van	
twaalf	NUM(type=card,position=prenom,representation=let)	twaalf	
weeken	NOU-C(number=pl)	week	
reijs	NOU-C(number=sg)	reis	
uijt	ADP(type=pre)	uit	
amsterdam	NOU-P	Amsterdam	
en	CONJ(type=coor)	en	
heb	VRB(finiteness=fin,tense=pres)	hebben	
dog	ADV(type=reg)	toch	
weer	ADV(type=reg)	weder	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
brief	NOU-C(number=sg)	brief	
nog	CONJ(type=coor)	noch	
teijding	NOU-C(number=sg)	tijding	
van	ADP(type=pre)	van	
UE	PD(type=pers,position=free,WF=abbr)	U Ed.	
vernoomen	VRB(finiteness=pastpart)	vernemen	
ik	PD(type=pers,position=free)	ik	
verlang	VRB(finiteness=fin,tense=pres)	verlangen	
Zeer	AA(degree=pos,position=free)	zeer	
na	ADP(type=pre)	na	
Een	PD(type=indef,subtype=art,position=prenom)	een	
brief	NOU-C(number=sg)	brief	
van	ADP(type=pre)	van	
UE	PD(type=pers,position=free,WF=abbr)	U Ed.	
,	PC		

mag	VRB(finiteness=fin,tense=pres)	mogen	
ik	PD(type=pers,position=free)	ik	
die	PD(type=d-p,position=free)	die	
geluk	NOU-C(number=sg)	geluk	
hebbe	VRB(finiteness=inf)	hebben	
om	ADP(type=pre)	om	
weer	ADV(type=reg)	weder	
tijding	NOU-C(number=sg)	tijding	
van	ADP(type=pre)	van	
UE	PD(type=pers,position=free,WF=abbr)	U Ed.	
te	ADP(type=pre)	te	
ontfange	VRB(finiteness=inf)	ontvangen	
en	CONJ(type=coor)	en	
dat	CONJ(type=sub)	dat	
mij	PD(type=pers,position=free)	ik	
mag	VRB(finiteness=fin,tense=pres)	mogen	
melde	VRB(finiteness=inf)	melden	
dat	CONJ(type=sub)	dat	
UE	PD(type=pers,position=free,WF=abbr)	U Ed.	
al	ADV(type=reg)	alreeds	mw_2590
reeds	ADV(type=reg)	alreeds	mw_2590
Een	PD(type=indef,subtype=art,position=prenom)	een	
schip	NOU-C(number=sg)	schip	
heb	VRB(finiteness=fin,tense=pres)	hebben	
en	CONJ(type=coor)	en	
denkt	VRB(finiteness=fin,tense=pres)	denken	
op	ADP(type=pre)	op	
reijs	NOU-C(number=sg)	reis	
te	ADP(type=pre)	te	
gaan	VRB(finiteness=inf)	gaan	
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
jaar	NOU-C(number=sg)	jaar	
hiernatoe	ADV(type=pron)	hiernatoe	
wat	PD(type=w-p,position=free)	wat	
Zou	VRB(finiteness=fin,tense=past)	zullen	
dat	PD(type=d-p,position=free)	dat	
Een	PD(type=indef,subtype=art,position=prenom)	een	
aangenaam	AA(degree=pos,position=prenom)	aangenaam	
tijding	NOU-C(number=sg)	tijding	
voor	ADP(type=pre)	voor	
mijn	PD(type=pers,position=free)	ik	
Zijn	VRB(finiteness=inf)	zijn	
maar	CONJ(type=coor)	maar	
de	PD(type=d-p,subtype=art,position=prenom)	de	
menschen	NOU-C(number=pl)	mens	
hier	ADV(type=reg)	hier	
maaken	VRB(finiteness=fin,tense=pres)	maken	
mij	PD(type=pers,position=free)	ik	
bedroef	AA(degree=pos,position=free)	bedroefd	
,	PC		

het	PD(type=pers,position=free)	het	
word	VRB(finiteness=fin,tense=pres)	worden	
dan	ADV(type=reg)	dan	
gesegt	VRB(finiteness=pastpart)	zeggen	
dat	CONJ(type=sub)	dat	
Ze	PD(type=pers,position=free)	zij	
niet	ADV(type=reg)	niet	
wel	ADV(type=reg)	wel	
denken	VRB(finiteness=fin,tense=pres)	denken	
dat	CONJ(type=sub)	dat	
UE	PD(type=pers,position=free,WF=abbr)	U Ed.	
direkt	AA(degree=pos,position=free)	direct	
hiernatoe	ADV(type=pron)	hiernatoe	
Zal	VRB(finiteness=fin,tense=pres)	zullen	
gedistineerd	VRB(finiteness=pastpart)	destineren	
worden	VRB(finiteness=inf)	worden	
,	PC		
dat	PD(type=d-p,position=free)	dat	
wel	ADV(type=reg)	wel	
gebeuren	VRB(finiteness=inf)	gebeuren	
kan	VRB(finiteness=fin,tense=pres)	kunnen	
dat	CONJ(type=sub)	dat	
UE	PD(type=pers,position=free,WF=abbr)	U Ed.	
hier	ADV(type=reg)	hier	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
Jaar	NOU-C(number=sg)	jaar	
nog	CONJ(type=coor)	noch	
twee	NUM(type=card,position=free,representation=let)	twee	
koomen	VRB(finiteness=inf)	komen	
Zal-ach	VRB(finiteness=fin,tense=pres)+INT	zullen+ach	
wat	PD(type=w-p,position=free)	wat	
Zal	VRB(finiteness=fin,tense=pres)	zullen	
dan	ADV(type=reg)	dan	
van	ADP(type=pre)	van	
mij	PD(type=pers,position=free)	ik	
worden	VRB(finiteness=inf)	worden	
waarlijk	ADV(type=reg)	waarlijk	
Een	PD(type=indef,subtype=art,position=prenom)	een	
man	NOU-C(number=sg)	man	
te	ADP(type=pre)	te	
moeten	VRB(finiteness=inf)	moeten	
missen	VRB(finiteness=inf)	missen	
bij	ADP(type=pre)	bij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
3	NUM(type=card,position=prenom,representation=dig)	drie	
jaaren	NOU-C(number=pl)	jaar	
!	PC		
God	NOU-P	God	
hoop	VRB(finiteness=fin,tense=pres)	hopen	
ik	PD(type=pers,position=free)	ik	

