
pc-00531067			
hoogst	AA(degree=sup,position=free)	hoog	

onaangename	AA(degree=pos,position=prenom)	onaangenaam	
toestand	NOU-C(number=sg)	toestand	
,	PC		
waarin	ADV(type=pron)	waarin	
het	PD(type=d-p,subtype=art,position=prenom)	het	
negende	NUM(type=ord,position=prenom,representation=let)	negende	
protocol	NOU-C(number=sg)	protocol	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Koning	NOU-C(number=sg)	koning	
reeds	ADV(type=reg)	reeds	
had	VRB(finiteness=fin,tense=past)	hebben	
gebragt	VRB(finiteness=pastpart)	brengen	
,	PC		
nog	ADV(type=reg)	nog	
merkelijk	AA(degree=pos,position=free)	merkelijk	
verergerd	VRB(finiteness=pastpart)	verergeren	
,	PC		
daar	CONJ(type=sub)	daar	
men	PD(type=pers,position=free)	men	
van	ADP(type=pre)	vanwege	mw_433213
wege	ADP(type=pre)	vanwege	mw_433213
de	PD(type=d-p,subtype=art,position=prenom)	de	
mogendheden	NOU-C(number=pl)	mogendheid	
de	PD(type=d-p,subtype=art,position=prenom)	de	
opening	NOU-C(number=sg)	opening	
op	ADP(type=pre)	op	
heden	ADV(type=reg)	heden	
der	PD(type=d-p,subtype=art,position=prenom)	de	
Schelde	NOU-P	Schelde	
aan	ADP(type=pre)	aan	
den	PD(type=d-p,subtype=art,position=prenom)	de	
buitenlandschen	AA(degree=pos,position=prenom)	buitenlands	
handel	NOU-C(number=sg)	handel	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
aangekondigd	VRB(finiteness=pastpart)	aankondigen	
,	PC		
waardoor	ADV(type=pron)	waardoor	
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
onderwerp	NOU-C(number=sg)	onderwerp	
is	VRB(finiteness=fin,tense=pres)	zijn	
geraakt	VRB(finiteness=pastpart)	raken	
uit	ADP(type=pre)	uit	
deszelfs	PD(type=d-p,subtype=oth,position=prenom)	dezelve	
geheel	NOU-C(number=sg)	geheel	
,	PC		
en	CONJ(type=coor)	en	
aan	ADP(type=pre)	aan	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Koning	NOU-C(number=sg)	koning	
slechts	ADV(type=reg)	slechts	

de	PD(type=d-p,subtype=art,position=prenom)	de	
keuze	NOU-C(number=sg)	keuze	
overgebleven	VRB(finiteness=pastpart)	overblijven	
,	PC		
om	ADP(type=pre)	om	
,	PC		
of	CONJ(type=coor)	of	
de	PD(type=d-p,subtype=art,position=prenom)	de	
vaart	NOU-C(number=sg)	vaart	
op	ADP(type=pre)	op	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Schelde	NOU-P	Schelde	
met	ADP(type=pre)	met	
kracht	NOU-C(number=sg)	kracht	
van	ADP(type=pre)	van	
wapenen	NOU-C(number=pl)	wapen	
te	ADP(type=pre)	te	
beletten	VRB(finiteness=inf)	beletten	
,	PC		
of	CONJ(type=coor)	of	
dezelve	PD(type=d-p,position=free)	dezelve	
aan	VRB(finiteness=inf)	aanzien	mw_214481
te	ADP(type=pre)	te	
zien	VRB(finiteness=inf)	aanzien	mw_214481
;	PC		
en	CONJ(type=coor)	en	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
Zijne	PD(type=poss,position=prenom)	zijn	
Majesteit	NOU-C(number=sg)	majesteit	
,	PC		
ten	CONJ(type=sub)	teneinde	mw_262465
einde	CONJ(type=sub)	teneinde	mw_262465
verdere	AA(degree=comp,position=prenom)	ver	
onhei	NOU-C(number=pl)	onheil	mw_453816
len	NOU-C(number=pl)	onheil	mw_453816
van	ADP(type=pre)	van	
Noord-Nederland	NOU-P	Noord-Nederland	
af	VRB(finiteness=inf)	afweren	mw_905408
te	ADP(type=pre)	te	
weren	VRB(finiteness=inf)	afweren	mw_905408
,	PC		
en	CONJ(type=coor)	en	
bewust	AA(degree=pos,position=free)	bewust	
dat	CONJ(type=sub)	dat	
niet	ADV(type=reg)	niet	
hij	PD(type=pers,position=free)	hij	
,	PC		
die	PD(type=d-p,position=free)	die	
overmand	VRB(finiteness=pastpart)	overmannen	
onregt	NOU-C(number=sg)	onrecht	

lijdt	VRB(finiteness=fin,tense=pres)	lijden	
,	PC		
maar	CONJ(type=coor)	maar	
hij	PD(type=pers,position=free)	hij	
die	PD(type=d-p,position=free)	die	
met	ADP(type=pre)	met	
overmagt	NOU-C(number=sg)	overmacht	
,	PC		
en	CONJ(type=coor)	en	
onder	ADP(type=pre)	onder	
bedreiging	NOU-C(number=sg)	bedreiging	
van	ADP(type=pre)	van	
dadelijk	AA(degree=pos,position=prenom)	dadelijk	
geweld	NOU-C(number=sg)	geweld	
onregt	NOU-C(number=sg)	onrecht	
aandoet	VRB(finiteness=fin,tense=pres)	aandoen	
,	PC		
bij	ADP(type=pre)	bij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
uitkomst	NOU-C(number=sg)	uitkomst	
moet	VRB(finiteness=fin,tense=pres)	moeten	
verliezen	VRB(finiteness=inf)	verliezen	
,	PC		
voorloopig	AA(degree=pos,position=free)	voorlopig	
tot	ADP(type=pre)	tot	
het	PD(type=d-p,subtype=art,position=prenom)	het	
laatste	NOU-C(number=sg)	laatste	
besloten	VRB(finiteness=pastpart)	besluiten	
,	PC		
in	ADP(type=pre)	in	
het	PD(type=d-p,subtype=art,position=prenom)	het	
vertrouwen	NOU-C(number=sg)	vertrouwen	
,	PC		
dat	CONJ(type=sub)	dat	
de	PD(type=d-p,subtype=art,position=prenom)	de	
gedane	AA(degree=pos,position=prenom)	gedaan	
mededeeling	NOU-C(number=sg)	mededeling	
van	ADP(type=pre)	van	
het	PD(type=d-p,subtype=art,position=prenom)	het	
terugtrekken	NOU-C(number=sg)	terugtrekken	
der	PD(type=d-p,subtype=art,position=prenom)	de	
krijgsmagt	NOU-C(number=sg)	krijgsmacht	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
opstandelingen	NOU-C(number=pl)	opstandeling	
van	ADP(type=pre)	van	
Maastricht	NOU-P	Maastricht	
,	PC		
en	CONJ(type=coor)	en	
van	ADP(type=pre)	van	

het	PD(type=d-p,subtype=art,position=prenom)	het	
houden	NOU-C(number=sg)	houden	
door	ADP(type=pre)	door	
dezelve	PD(type=d-p,position=free)	dezelve	
der	PD(type=d-p,subtype=art,position=prenom)	de	
wapenschorsing	NOU-C(number=sg)	wapenschorsing	
op	ADP(type=pre)	op	
de	PD(type=d-p,subtype=art,position=prenom)	de	
overige	AA(degree=pos,position=prenom)	overig	
punten	NOU-C(number=pl)	punt	
,	PC		
zich	PD(type=refl,position=free)	zich	
zal	VRB(finiteness=fin,tense=pres)	zullen	
bevestigen	VRB(finiteness=inf)	bevestigen	
.	PC		
Overigens	ADV(type=reg)	overigens	
valt	VRB(finiteness=fin,tense=pres)	vallen	
het	PD(type=d-p,subtype=art,position=prenom)	het	
verschil	NOU-C(number=sg)	verschil	
der	PD(type=d-p,subtype=art,position=prenom)	de	
protolen	NOU-C(number=pl,WF=mis)	protocol	
,	PC		
van	ADP(type=pre)	van	
den	PD(type=d-p,subtype=art,position=prenom)	de	
20	NUM(type=ord,position=prenom,representation=mix-dig)	twintigste	mw_378702
sten	NUM(type=ord,position=prenom,representation=mix-dig)	twintigste	mw_378702
December	NOU-C(number=sg)	december	
en	CONJ(type=coor)	en	
9	NUM(type=ord,position=prenom,representation=mix-dig)	negende	mw_994658
den	NUM(type=ord,position=prenom,representation=mix-dig)	negende	mw_994658
Januarij	NOU-C(number=sg)	januari	
,	PC		
met	ADP(type=pre)	met	
dat	PD(type=d-p,position=free)	dat	
van	ADP(type=pre)	van	
den	PD(type=d-p,subtype=art,position=prenom)	de	
4	NUM(type=ord,position=prenom,representation=mix-dig)	vierde	mw_975833
den	NUM(type=ord,position=prenom,representation=mix-dig)	vierde	mw_975833
November	NOU-C(number=sg)	november	
,	PC		
in	ADP(type=pre)	in	
vorm	NOU-C(number=sg)	vorm	
en	CONJ(type=coor)	en	
beginselen	NOU-C(number=pl)	beginsel	
te	ADV(type=reg)	te	
zeer	AA(degree=pos,position=free)	zeer	
in	ADP(type=pre)	in	
het	PD(type=d-p,subtype=art,position=prenom)	het	
oog	NOU-C(number=sg)	oog	
,	PC		

dan	CONJ(type=sub)	dan	
dat	CONJ(type=sub)	dat	
het	PD(type=pers,position=free)	het	
noodig	AA(degree=pos,position=free)	nodig	
zou	VRB(finiteness=fin,tense=past)	zullen	
zijn	VRB(finiteness=inf)	zijn	
zich	PD(type=refl,position=free)	zich	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+de	
deze	PD(type=d-p,position=free)	deze	
in	ADP(type=pre)	in	
eenige	PD(type=indef,subtype=oth,position=prenom)	enig	
ontwikkeling	NOU-C(number=sg)	ontwikkeling	
in	VRB(finiteness=inf)	inlaten	mw_564751
te	ADP(type=pre)	te	
laten	VRB(finiteness=inf)	inlaten	mw_564751
.	PC		
Opzigtelijk	ADP(type=pre)	opzichtelijk	
de	PD(type=d-p,subtype=art,position=prenom)	de	
voorwaarden	NOU-C(number=pl)	voorwaarde	
van	ADP(type=pre)	van	
scheiding	NOU-C(number=sg)	scheiding	
tusschen	ADP(type=pre)	tussen	
Noord-Nederland	NOU-P	Noord-Nederland	
en	CONJ(type=coor)	en	
Belgie	NOU-P	België	
,	PC		
zijn	VRB(finiteness=fin,tense=pres)	zijn	
's	PD(type=d-p,subtype=art,position=prenom)	de	
Konings	NOU-C(number=sg)	koning	
gevolmagtigden	NOU-C(number=pl)	gevolmachtigde	
van	ADP(type=pre)	van	
genoegzame	AA(degree=pos,position=prenom)	genoegzaam	
voorschriften	NOU-C(number=pl)	voorschrift	
voorzien	VRB(finiteness=pastpart)	voorzien	
geworden	VRB(finiteness=pastpart)	worden	
,	PC		
ten	CONJ(type=sub)	teneinde	mw_715652
einde	CONJ(type=sub)	teneinde	mw_715652
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
onderwerp	NOU-C(number=sg)	onderwerp	
onverwijld	AA(degree=pos,position=free)	onverwijld	
kunne	VRB(finiteness=fin,tense=pres)	kunnen	
worden	VRB(finiteness=inf)	worden	
geregeld	VRB(finiteness=pastpart)	regelen	
.	PC		
Naar	CONJ(type=sub)	naar	
men	PD(type=pers,position=free)	men	
zich	PD(type=refl,position=free)	zich	
vleit	VRB(finiteness=fin,tense=pres)	vleien	
,	PC		

zal	VRB(finiteness=fin,tense=pres)	zullen	
deze	PD(type=d-p,subtype=oth,position=prenom)	deze	
voordragt	NOU-C(number=sg)	voordracht	
genoegzaam	AA(degree=pos,position=prenom)	genoegzaam	
licht	NOU-C(number=sg)	licht	
verspreiden	VRB(finiteness=inf)	verspreiden	
over	ADP(type=pre)	over	
den	PD(type=d-p,subtype=art,position=prenom)	de	
loop	NOU-C(number=sg)	loop	
der	PD(type=d-p,subtype=art,position=prenom)	de	
onderhandelingen	NOU-C(number=pl)	onderhandeling	
,	PC		
tot	ADP(type=pre)	tot	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Belgische	AA(degree=pos,position=prenom)	Belgisch	
aangelegenheden	NOU-C(number=pl)	aangelegenheid	
betrekkelijk	AA(degree=pos,position=free)	betrekkelijk	
.	PC		
De	PD(type=d-p,subtype=art,position=prenom)	de	
slotsom	NOU-C(number=sg)	slotsom	
er	ADV(type=pron)	ervan	mw_586059
van	ADV(type=pron)	ervan	mw_586059
is	VRB(finiteness=fin,tense=pres)	zijn	
:	PC		
scheiding	NOU-C(number=sg)	scheiding	
van	ADP(type=pre)	van	
Noord-Nederland	NOU-P	Noord-Nederland	
en	CONJ(type=coor)	en	
Belgie	NOU-P	België	
;	PC		
bedinging	NOU-C(number=sg)	bedinging	
van	ADP(type=pre)	van	
billijke	AA(degree=pos,position=prenom)	billijk	
voorwaarden	NOU-C(number=pl)	voorwaarde	
dier	PD(type=d-p,subtype=oth,position=prenom)	die	
scheiding	NOU-C(number=sg)	scheiding	
;	PC		
voortduring	NOU-C(number=sg)	voortduring	
inmiddels	ADV(type=reg)	inmiddels	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
wapenschorsing	NOU-C(number=sg)	wapenschorsing	
,	PC		
der	PD(type=d-p,subtype=art,position=prenom)	de	
handhaving	NOU-C(number=sg)	handhaving	
en	CONJ(type=coor)	en	
regten	NOU-C(number=pl)	recht	
en	CONJ(type=coor)	en	
eer	NOU-C(number=sg)	eer	
van	ADP(type=pre)	van	

Noord-Nederland	NOU-P	Noord-Nederland	
.	PC		
Onder	ADP(type=pre)	onder	
zoodanige	PD(type=d-p,subtype=oth,position=prenom)	zodanig	
omstandigheden	NOU-C(number=pl)	omstandigheid	
roept	VRB(finiteness=fin,tense=pres)	inroepen	mw_377549
onze	PD(type=poss,position=prenom)	ons	
eigene	AA(degree=pos,position=prenom)	eigen	
staatshuishouding	NOU-C(number=sg)	staatshuishouding	
,	PC		
de	PD(type=d-p,subtype=art,position=prenom)	de	
bijzondere	AA(degree=pos,position=prenom)	bijzonder	
aandacht	NOU-C(number=sg)	aandacht	
in	VRB(finiteness=fin,tense=pres)	inroepen	mw_377549
,	PC		
en	CONJ(type=coor)	en	
het	PD(type=d-p,subtype=art,position=prenom)	het	
oogenblik	NOU-C(number=sg)	ogenblik	
is	VRB(finiteness=fin,tense=pres)	zijn	
daar	ADV(type=reg)	daar	
,	PC		
om	ADP(type=pre)	om	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
grondwet	NOU-C(number=sg)	grondwet	
van	ADP(type=pre)	van	
het	PD(type=d-p,subtype=art,position=prenom)	het	
koningrijk	NOU-C(number=sg)	koninkrijk	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
wijzigingen	NOU-C(number=pl)	wijziging	
te	ADP(type=pre)	te	
brengen	VRB(finiteness=inf)	brengen	
,	PC		
welke	PD(type=w-p,position=free)	welk	
hare	PD(type=poss,position=prenom)	haar	
toepassing	NOU-C(number=sg)	toepassing	
alleen	AA(degree=pos,position=free)	alleen	
op	ADP(type=pre)	op	
Noord-Nederland	NOU-P	Noord-Nederland	
,	PC		
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
gevolge	NOU-C(number=sg)	gevolg	
der	PD(type=d-p,subtype=art,position=prenom)	de	
scheiding	NOU-C(number=sg)	scheiding	
,	PC		
vordert	VRB(finiteness=fin,tense=pres)	vorderen	
.	PC		
Zijne	PD(type=poss,position=prenom)	zijn	
Majesteit	NOU-C(number=sg)	majesteit	
zal	VRB(finiteness=fin,tense=pres)	zullen	

dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
werk	NOU-C(number=sg)	werk	
laten	VRB(finiteness=inf)	laten	
voorbereiden	VRB(finiteness=inf)	voorbereiden	
,	PC		
en	CONJ(type=coor)	en	
binnen	ADV(type=reg)	binnenkort	mw_223146
kort	ADV(type=reg)	binnenkort	mw_223146
eene	PD(type=indef,subtype=art,position=prenom)	een	
wet	NOU-C(number=sg)	wet	
over	ADP(type=pre)	over	
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
onderwerp	NOU-C(number=sg)	onderwerp	
aan	ADP(type=pre)	aan	
U	PD(type=pers,position=free)	u	
Edel	NOU-C(number=pl)	edelmogende	mw_731930
Mogenden	NOU-C(number=pl)	edelmogende	mw_731930
voordragen	VRB(finiteness=inf)	voordragen	
,	PC		
bij	ADP(type=pre)	bij	
welke	PD(type=w-p,position=prenom)	welk	
gelegenheid	NOU-C(number=sg)	gelegenheid	
tevens	ADV(type=reg)	tevens	
zal	VRB(finiteness=fin,tense=pres)	zullen	
kunnen	VRB(finiteness=inf)	kunnen	
overwogen	VRB(finiteness=pastpart)	overwegen	
worden	VRB(finiteness=inf)	worden	
,	PC		
of	CONJ(type=sub)	of	
het	PD(type=pers,position=free)	het	
doelmatig	AA(degree=pos,position=free)	doelmatig	
zij	VRB(finiteness=fin,tense=pres)	zijn	
,	PC		
om	ADP(type=pre)	om	
de	PD(type=d-p,subtype=art,position=prenom)	de	
daarstelling	NOU-C(number=sg)	daarstelling	
van	ADP(type=pre)	van	
het	PD(type=d-p,subtype=art,position=prenom)	het	
beginsel	NOU-C(number=sg)	beginsel	
der	PD(type=d-p,subtype=art,position=prenom)	de	
ministeriele	AA(degree=pos,position=prenom)	ministerieel	
verantwoordelijkheid	NOU-C(number=sg)	verantwoordelijkheid	
,	PC		
hetwelk	PD(type=w-p,position=free)	hetwelk	
thans	ADV(type=reg)	thans	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
deel	NOU-C(number=sg)	deel	
van	ADP(type=pre)	van	
ons	PD(type=poss,position=prenom)	ons	
staatsregt	NOU-C(number=sg)	staatsrecht	

uitmaakt	VRB(finiteness=fin,tense=pres)	uitmaken	
,	PC		
in	ADP(type=pre)	in	
aanmerking	NOU-C(number=sg)	aanmerking	
te	ADP(type=pre)	te	
nemen	VRB(finiteness=inf)	nemen	
,	PC		
en	CONJ(type=coor)	en	
of	CONJ(type=sub)	of	
de	PD(type=d-p,subtype=art,position=prenom)	de	
ervaring	NOU-C(number=sg)	ervaring	
ook	ADV(type=reg)	ook	
de	PD(type=d-p,subtype=art,position=prenom)	de	
voordragt	NOU-C(number=sg)	voordracht	
van	ADP(type=pre)	van	
enkele	PD(type=indef,subtype=oth,position=prenom)	enkel	
andere	PD(type=indef,subtype=oth,position=prenom)	ander	
wijzigingen	NOU-C(number=pl)	wijziging	
der	PD(type=d-p,subtype=art,position=prenom)	de	
grondwet	NOU-C(number=sg)	grondwet	
geacht	VRB(finiteness=pastpart)	achten	
zon	VRB(finiteness=fin,tense=past,WF=mis)	zullen	
kunnen	VRB(finiteness=inf)	kunnen	
worden	VRB(finiteness=inf)	worden	
,	PC		
aan	VRB(finiteness=inf)	aanraden	mw_763876
te	ADP(type=pre)	te	
raden	VRB(finiteness=inf)	aanraden	mw_763876
,	PC		
in	ADP(type=pre)	in	
overeenstemming	NOU-C(number=sg)	overeenstemming	
met	ADP(type=pre)	met	
de	PD(type=d-p,subtype=art,position=prenom)	de	
beginselen	NOU-C(number=pl)	beginsel	
onzer	PD(type=poss,position=prenom)	ons	
instellingen	NOU-C(number=pl)	instelling	
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
belangen	NOU-C(number=pl)	belang	
van	ADP(type=pre)	van	
Noord	NOU-P	Noord-Nederland	mw_386098
Nederland	NOU-P	Noord-Nederland	mw_386098
.	PC		
Bereids	ADV(type=reg)	bereids	
zijn	VRB(finiteness=fin,tense=pres)	zijn	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
aanzien	NOU-C(number=sg)	aanzien	
van	ADP(type=pre)	van	
een	PD(type=indef,subtype=art,position=prenom)	een	
afzonderlijk	AA(degree=pos,position=prenom)	afzonderlijk	

bestuur	NOU-C(number=sg)	bestuur	
voor	ADP(type=pre)	voor	
het	PD(type=d-p,subtype=art,position=prenom)	het	
groot-hertogdom	NOU-C(number=sg)	groothertogdom	
Luxemburg	NOU-P	Luxemburg	
beschikkingen	NOU-C(number=pl)	beschikking	
gemaakt	VRB(finiteness=pastpart)	maken	
,	PC		
welke	PD(type=w-p,position=free)	welk	
mede	ADV(type=reg)	mede	
strek	VRB(finiteness=inf)	strekken	mw_478712
ken	VRB(finiteness=inf)	strekken	mw_478712
zullen	VRB(finiteness=fin,tense=pres)	zullen	
om	ADP(type=pre)	om	
onze	PD(type=poss,position=prenom)	ons	
eigene	AA(degree=pos,position=prenom)	eigen	
staatregeling	NOU-C(number=sg)	staatsregeling	
voor	ADP(type=pre)	voor	
hetzelve	PD(type=d-p,position=free)	hetzelve	
voor	VRB(finiteness=inf)	voorbereiden	mw_865526
te	ADP(type=pre)	te	
bereiden	VRB(finiteness=inf)	voorbereiden	mw_865526
.	PC		
Edel	AA(degree=pos,position=prenom)	edelmogend	mw_172365
Mogende	AA(degree=pos,position=prenom)	edelmogend	mw_172365
Heeren	NOU-C(number=pl)	heer	
!	PC		
De	PD(type=d-p,subtype=art,position=prenom)	de	
in-	AA(degree=pos,position=prenom,WF=trunc)+AA(degree=pos,position=prenom)	inwendig+uitwendig	mw_914219
en	CONJ(type=coor)	en	
uitwendige	AA(degree=pos,position=prenom,WF=trunc)+AA(degree=pos,position=prenom)	inwendig+uitwendig	mw_914219
toestand	NOU-C(number=sg)	toestand	
van	ADP(type=pre)	van	
ons	PD(type=poss,position=prenom)	ons	
vaderland	NOU-C(number=sg)	vaderland	
,	PC		
de	PD(type=d-p,subtype=art,position=prenom)	de	
verwikkeling	NOU-C(number=sg)	verwikkeling	
der	PD(type=d-p,subtype=art,position=prenom)	de	
gebeurtenissen	NOU-C(number=pl)	gebeurtenis	
,	PC		
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
menigvuldige	AA(degree=pos,position=prenom)	menigvuldig	
donkere	AA(degree=pos,position=prenom)	donker	
wolken	NOU-C(number=pl)	wolk	
,	PC		
die	PD(type=d-p,position=free)	die	
ons	PD(type=pers,position=free)	wij	
van	ADP(type=pre)	van	

alle	PD(type=indef,subtype=oth,position=prenom)	al	
zijden	NOU-C(number=pl)	zijde	
zijn	VRB(finiteness=fin,tense=pres)	zijn	
komen	VRB(finiteness=inf)	komen	
bedreigen	VRB(finiteness=inf)	bedreigen	
,	PC		
vinden	VRB(finiteness=fin,tense=pres)	vinden	
welligt	ADV(type=reg)	wellicht	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
voorbeeld	NOU-C(number=sg)	voorbeeld	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
geschiedenis	NOU-C(number=sg)	geschiedenis	
.	PC		
Grievend	AA(degree=pos,position=free)	grievend	
zijn	VRB(finiteness=fin,tense=pres)	zijn	
de	PD(type=d-p,subtype=art,position=prenom)	de	
rampen	NOU-C(number=pl)	ramp	
,	PC		
welke	PD(type=w-p,position=free)	welk	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Belgische	AA(degree=pos,position=prenom)	Belgisch	
opstand	NOU-C(number=sg)	opstand	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
berokkend	VRB(finiteness=pastpart)	berokkenen	
;	PC		
de	PD(type=d-p,subtype=art,position=prenom)	de	
maatschappij	NOU-C(number=sg)	maatschappij	
is	VRB(finiteness=fin,tense=pres)	zijn	
in	ADP(type=pre)	in	
hare	PD(type=poss,position=prenom)	haar	
